task_id,split,type,pair_index,in_height,in_width,in_area,in_elongation,in_entropy,in_color_diversity,in_bg_ratio,in_comp_count,in_mean_comp_size,in_max_comp_size,in_mean_comp_elong,in_max_comp_elong,in_transition_density,out_height,out_width,out_area,out_elongation,out_entropy,out_color_diversity,out_bg_ratio,out_comp_count,out_mean_comp_size,out_max_comp_size,out_mean_comp_elong,out_max_comp_elong,out_transition_density,delta_area,delta_comp_count,delta_entropy,delta_color_diversity
0a2355a6,train,train,3,9,11,99,1.2222222222222223,0.8967550157663146,1,0.6868686868686869,3,10.333333333333334,13.0,1.3333333333333333,1.6666666666666667,0.2808988764044944,9,11,99,1.2222222222222223,1.2039845032430552,2,0.6868686868686869,3,10.333333333333334,13.0,1.3333333333333333,1.6666666666666667,0.2808988764044944,0,0,0.3072294874767406,1
0a2355a6,train,test,0,15,17,255,1.1333333333333333,0.9221675794625066,1,0.6627450980392157,4,21.5,28.0,1.7625,2.0,0.3117154811715481,15,17,255,1.1333333333333333,1.5869000248703486,4,0.6627450980392157,4,21.5,28.0,1.7625,2.0,0.3117154811715481,0,0,0.664732445407842,3
0a938d79,train,train,0,22,9,198,2.4444444444444446,0.09156303701607013,2,0.98989898989899,2,1.0,1.0,1.0,1.0,0.01643835616438356,22,9,198,2.4444444444444446,1.3814608545340696,2,0.5909090909090909,9,9.0,9.0,9.0,9.0,0.4191780821917808,0,7,1.2898978175179996,0
0a938d79,train,train,1,7,23,161,3.2857142857142856,0.10887718935553313,2,0.9875776397515528,2,1.0,1.0,1.0,1.0,0.02054794520547945,7,23,161,3.2857142857142856,1.0889252905968951,2,0.7391304347826086,6,7.0,7.0,7.0,7.0,0.2876712328767123,0,4,0.980048101241362,0
0a938d79,train,train,2,24,8,192,3.0,0.09395955497698899,2,0.9895833333333334,2,1.0,1.0,1.0,1.0,0.017045454545454544,24,8,192,3.0,0.9405662399881731,2,0.7916666666666666,5,8.0,8.0,8.0,8.0,0.20454545454545456,0,3,0.8466066850111842,0
0a938d79,train,train,3,10,25,250,2.5,0.07522154475830685,2,0.992,2,1.0,1.0,1.0,1.0,0.012903225806451613,10,25,250,2.5,1.3709505944546687,2,0.6,10,10.0,10.0,10.0,10.0,0.43010752688172044,0,8,1.2957290496963618,0
0a938d79,train,test,0,11,27,297,2.4545454545454546,0.06499761388657363,2,0.9932659932659933,2,1.0,1.0,1.0,1.0,0.01079136690647482,11,27,297,2.4545454545454546,0.8710955350455423,2,0.8148148148148148,5,11.0,11.0,11.0,11.0,0.19784172661870503,0,3,0.8060979211589686,0
0b148d64,train,train,0,18,19,342,1.0555555555555556,1.274934339857606,2,0.6286549707602339,6,21.166666666666668,37.0,1.1587301587301588,1.5,0.33075734157650694,7,9,63,1.2857142857142858,0.977895682231035,1,0.4126984126984127,1,37.0,37.0,1.2857142857142858,1.2857142857142858,0.5,-279,-5,-0.2970386576265711,-1
0b148d64,train,train,1,21,21,441,1.0,1.4587892706293952,2,0.4943310657596372,4,55.75,72.0,1.2063492063492065,1.4285714285714286,0.37023809523809526,10,10,100,1.0,0.8554508105601306,1,0.28,1,72.0,72.0,1.0,1.0,0.40555555555555556,-341,-3,-0.6033384600692646,-1
0b148d64,train,train,2,19,17,323,1.1176470588235294,1.3527244109850618,2,0.5294117647058824,6,25.333333333333332,54.0,1.1587301587301588,1.5,0.3770491803278688,9,6,54,1.5,0.964078764808229,1,0.3888888888888889,3,11.0,31.0,1.1666666666666667,1.5,0.5161290322580645,-269,-3,-0.38864564617683284,-1
0b148d64,train,test,0,15,17,255,1.1333333333333333,1.2927408620363248,2,0.615686274509804,6,16.333333333333332,28.0,1.3333333333333333,1.8,0.3389121338912134,6,6,36,1.0,0.7642045065086203,1,0.2222222222222222,1,28.0,28.0,1.0,1.0,0.38333333333333336,-219,-5,-0.5285363555277045,-1
0b17323b,train,train,0,15,15,225,1.0,0.10215803640865039,1,0.9866666666666667,3,1.0,1.0,1.0,1.0,0.023809523809523808,15,15,225,1.0,0.14319739953850444,2,0.9822222222222222,4,1.0,1.0,1.0,1.0,0.03333333333333333,0,1,0.04103936312985405,1
0b17323b,train,train,1,15,15,225,1.0,0.10215803640865039,1,0.9866666666666667,3,1.0,1.0,1.0,1.0,0.02857142857142857,15,15,225,1.0,0.230585323201333,2,0.9688888888888889,7,1.0,1.0,1.0,1.0,0.06666666666666667,0,4,0.12842728679268262,1
0b17323b,train,test,0,15,15,225,1.0,0.10215803640865039,1,0.9866666666666667,3,1.0,1.0,1.0,1.0,0.023809523809523808,15,15,225,1.0,0.17531886020553228,2,0.9777777777777777,5,1.0,1.0,1.0,1.0,0.04285714285714286,0,2,0.0731608237968819,1
0bb8deee,train,train,0,15,13,195,1.1538461538461537,1.2116508902314598,5,0.764102564102564,5,9.2,27.0,1.0307692307692307,1.1538461538461537,0.27900552486187846,6,6,36,1.0,2.041972674219548,4,0.4722222222222222,4,4.75,6.0,1.0,1.0,0.6833333333333333,-159,-1,0.8303217839880883,-1
0bb8deee,train,train,1,12,13,156,1.0833333333333333,1.3353519459073642,5,0.7307692307692307,5,8.4,24.0,1.0166666666666666,1.0833333333333333,0.313588850174216,6,6,36,1.0,1.995538029919111,4,0.5,4,4.5,5.0,1.0,1.0,0.6666666666666666,-120,-1,0.6601860840117468,-1
0bb8deee,train,train,2,16,12,192,1.3333333333333333,1.2505987686181368,5,0.7552083333333334,5,9.4,27.0,1.0666666666666667,1.3333333333333333,0.2893258426966292,6,6,36,1.0,2.0941178916311856,4,0.4444444444444444,4,5.0,6.0,1.0,1.0,0.6833333333333333,-156,-1,0.8435191230130488,-1
0bb8deee,train,test,0,14,13,182,1.0769230769230769,1.3088345920853928,5,0.7417582417582418,5,9.4,26.0,1.0153846153846153,1.0769230769230769,0.3264094955489614,6,6,36,1.0,2.1356875176306884,4,0.4166666666666667,4,5.25,6.0,1.0,1.0,0.7333333333333333,-146,-1,0.8268529255452957,-1
0becf7df,train,train,0,10,10,100,1.0,1.3722820123308344,4,0.73,8,3.375,8.0,1.6041666666666665,4.0,0.2611111111111111,10,10,100,1.0,1.3722820123308341,4,0.73,8,3.375,8.0,1.6041666666666665,4.0,0.2611111111111111,0,0,-2.220446049250313e-16,0
0becf7df,train,train,1,10,10,100,1.0,1.3104340772289735,4,0.75,8,3.125,6.0,1.5,2.0,0.26666666666666666,10,10,100,1.0,1.3104340772289733,4,0.75,8,3.125,6.0,1.5,2.0,0.26666666666666666,0,0,-2.220446049250313e-16,0
0becf7df,train,train,2,10,10,100,1.0,0.9928317772464064,4,0.83,10,1.7,4.0,1.15,2.0,0.2111111111111111,10,10,100,1.0,0.9928317772464061,4,0.83,10,1.7,4.0,1.15,2.0,0.2111111111111111,0,0,-2.220446049250313e-16,0
0becf7df,train,test,0,10,10,100,1.0,1.378573917161741,4,0.73,9,3.0,7.0,1.3148148148148147,2.5,0.26666666666666666,10,10,100,1.0,1.378573917161741,4,0.73,9,3.0,7.0,1.3148148148148147,2.5,0.26666666666666666,0,0,0.0,0
0c786b71,train,train,0,3,4,12,1.3333333333333333,1.384431504340598,3,0.0,5,2.4,7.0,1.2666666666666666,2.0,0.6470588235294118,6,8,48,1.3333333333333333,1.384431504340598,3,0.0,13,3.6923076923076925,28.0,1.1794871794871793,2.0,0.5365853658536586,36,8,0.0,0
0c786b71,train,train,1,3,4,12,1.3333333333333333,1.5545851693377997,3,0.0,8,1.5,4.0,1.125,2.0,0.8235294117647058,6,8,48,1.3333333333333333,1.5545851693377997,3,0.0,20,2.4,16.0,1.5,2.0,0.6829268292682927,36,12,0.0,0
0c786b71,train,train,2,3,4,12,1.3333333333333333,1.4833557549816874,3,0.0,5,2.4,4.0,1.5,2.0,0.5882352941176471,6,8,48,1.3333333333333333,1.4833557549816874,3,0.0,11,4.363636363636363,8.0,2.1818181818181817,3.0,0.4878048780487805,36,6,0.0,0
0c786b71,train,test,0,3,4,12,1.3333333333333333,1.5545851693377997,3,0.0,6,2.0,4.0,1.3333333333333333,2.0,0.7058823529411765,6,8,48,1.3333333333333333,1.5545851693377997,3,0.0,12,4.0,12.0,2.0416666666666665,4.0,0.5853658536585366,36,6,0.0,0
0c9aba6e,train,train,0,13,4,52,3.25,1.730242340656556,3,0.5,5,5.2,10.0,1.7,4.0,0.5977011494252874,6,4,24,1.5,0.954434002924965,1,0.625,2,4.5,8.0,1.5,2.0,0.5789473684210527,-28,-3,-0.7758083377315909,-2
0c9aba6e,train,train,1,13,4,52,3.25,1.7402724360996424,3,0.4807692307692308,5,5.4,14.0,2.0,4.0,0.6091954022988506,6,4,24,1.5,0.8112781244591328,1,0.75,3,2.0,4.0,1.1666666666666667,1.5,0.42105263157894735,-28,-2,-0.9289943116405096,-2
0c9aba6e,train,train,2,13,4,52,3.25,1.730242340656556,3,0.5,6,4.333333333333333,9.0,1.861111111111111,4.0,0.4827586206896552,6,4,24,1.5,0.8708644692353644,1,0.7083333333333334,1,7.0,7.0,1.3333333333333333,1.3333333333333333,0.3157894736842105,-28,-5,-0.8593778714211915,-2
0c9aba6e,train,train,3,13,4,52,3.25,1.7933783463372581,3,0.4423076923076923,4,7.25,12.0,2.125,4.0,0.5402298850574713,6,4,24,1.5,0.9182958340544896,1,0.6666666666666666,2,4.0,5.0,1.5,2.0,0.34210526315789475,-28,-2,-0.8750825122827686,-2
0c9aba6e,train,test,0,13,4,52,3.25,1.773544253561242,3,0.46153846153846156,4,7.0,11.0,2.208333333333333,4.0,0.6436781609195402,6,4,24,1.5,0.8708644692353644,1,0.7083333333333334,2,3.5,4.0,1.0,1.0,0.4473684210526316,-28,-2,-0.9026797843258776,-2
0ca9ddb6,train,train,0,9,9,81,1.0,0.4282143112585446,3,0.9382716049382716,5,1.0,1.0,1.0,1.0,0.13194444444444445,9,9,81,1.0,1.3224001789770803,5,0.7407407407407407,15,1.4,4.0,1.0,1.0,0.4930555555555556,0,10,0.8941858677185357,2
0ca9ddb6,train,train,1,9,9,81,1.0,0.19171816206991943,2,0.9753086419753086,2,1.0,1.0,1.0,1.0,0.05555555555555555,9,9,81,1.0,0.7518000586274344,4,0.8765432098765432,7,1.4285714285714286,4.0,1.0,1.0,0.25,0,5,0.560081896557515,2
0ca9ddb6,train,train,2,9,9,81,1.0,0.28724045879505233,3,0.9629629629629629,3,1.0,1.0,1.0,1.0,0.08333333333333333,9,9,81,1.0,0.8454078894753947,5,0.8641975308641975,8,1.375,4.0,1.0,1.0,0.2708333333333333,0,5,0.5581674306803424,2
0ca9ddb6,train,test,0,9,9,81,1.0,0.45290566928323606,4,0.9382716049382716,5,1.0,1.0,1.0,1.0,0.1388888888888889,9,9,81,1.0,1.179356175724131,6,0.7901234567901234,14,1.2142857142857142,4.0,1.0,1.0,0.4166666666666667,0,9,0.726450506440895,2
0d3d703e,train,train,0,3,3,9,1.0,1.584962500721156,3,0.0,3,3.0,3.0,3.0,3.0,0.5,3,3,9,1.0,1.584962500721156,3,0.0,3,3.0,3.0,3.0,3.0,0.5,0,0,0.0,0
0d3d703e,train,train,1,3,3,9,1.0,1.584962500721156,3,0.0,3,3.0,3.0,3.0,3.0,0.5,3,3,9,1.0,1.584962500721156,3,0.0,3,3.0,3.0,3.0,3.0,0.5,0,0,0.0,0
0d3d703e,train,train,2,3,3,9,1.0,1.584962500721156,3,0.0,3,3.0,3.0,3.0,3.0,0.5,3,3,9,1.0,1.584962500721156,3,0.0,3,3.0,3.0,3.0,3.0,0.5,0,0,0.0,0
0d3d703e,train,train,3,3,3,9,1.0,1.584962500721156,3,0.0,3,3.0,3.0,3.0,3.0,0.5,3,3,9,1.0,1.584962500721156,3,0.0,3,3.0,3.0,3.0,3.0,0.5,0,0,0.0,0
0d3d703e,train,test,0,3,3,9,1.0,1.584962500721156,3,0.0,3,3.0,3.0,3.0,3.0,0.5,3,3,9,1.0,1.584962500721156,3,0.0,3,3.0,3.0,3.0,3.0,0.5,0,0,0.0,0
0d87d2a6,train,train,0,10,20,200,2.0,0.9105231790546494,2,0.725,7,7.857142857142857,20.0,1.226190476190476,2.0,0.1810810810810811,10,20,200,2.0,1.1670902932810885,2,0.705,5,11.8,26.0,1.4666666666666666,2.0,0.1918918918918919,0,-2,0.2565671142264391,0
0d87d2a6,train,train,1,20,20,400,1.0,0.7894608076455237,2,0.795,10,8.2,20.0,1.3083333333333333,2.5,0.12631578947368421,20,20,400,1.0,1.068970515672577,2,0.7375,4,26.25,71.0,1.5416666666666665,2.5,0.17105263157894737,0,-6,0.2795097080270533,0
0d87d2a6,train,train,2,13,14,182,1.0769230769230769,1.1175642918940882,2,0.554945054945055,10,8.1,30.0,1.3199999999999998,2.5,0.2403560830860534,13,14,182,1.0769230769230769,1.4514708360186566,2,0.5,4,22.75,62.0,1.560897435897436,2.5,0.26409495548961426,0,-6,0.3339065441245683,0
0d87d2a6,train,test,0,23,25,575,1.0869565217391304,0.9122484985723001,2,0.7252173913043478,16,9.875,45.0,1.1489583333333333,1.8,0.147005444646098,23,25,575,1.0869565217391304,1.0783187618994918,2,0.662608695652174,4,48.5,175.0,1.1467391304347827,1.5,0.18784029038112524,0,-12,0.16607026332719177,0
0e206a2e,train,train,0,14,15,210,1.0714285714285714,0.44188507534560195,4,0.9380952380952381,7,1.8571428571428572,7.0,1.0952380952380953,1.6666666666666667,0.09718670076726342,14,15,210,1.0714285714285714,0.3408039823835124,4,0.9523809523809523,4,2.5,7.0,1.1666666666666667,1.6666666666666667,0.06649616368286446,0,-3,-0.10108109296208956,0
0e206a2e,train,train,1,14,18,252,1.2857142857142858,0.5896529684757897,4,0.9126984126984127,14,1.5714285714285714,6.0,1.0,1.0,0.1419491525423729,14,18,252,1.2857142857142858,0.4394900798559952,4,0.9365079365079365,8,2.0,6.0,1.0,1.0,0.09110169491525423,0,-6,-0.15016288861979454,0
0e206a2e,train,train,2,16,14,224,1.1428571428571428,0.41983968423787515,4,0.9419642857142857,7,1.8571428571428572,7.0,1.1428571428571428,2.0,0.09808612440191387,16,14,224,1.1428571428571428,0.3237592990922082,4,0.9553571428571429,4,2.5,7.0,1.25,2.0,0.06937799043062201,0,-3,-0.09608038514566697,0
0e206a2e,train,test,0,24,19,456,1.263157894736842,0.4030189488067691,4,0.9451754385964912,14,1.7857142857142858,9.0,1.0416666666666667,1.3333333333333333,0.09090909090909091,24,19,456,1.263157894736842,0.30822638585861073,4,0.9583333333333334,8,2.375,9.0,1.0729166666666665,1.3333333333333333,0.06329113924050633,0,-6,-0.09479256294815835,0
0e671a1a,train,train,0,13,13,169,1.0,0.15675786466331146,3,0.9822485207100592,3,1.0,1.0,1.0,1.0,0.038461538461538464,13,13,169,1.0,0.7422806730456601,4,0.8402366863905325,4,6.75,24.0,1.025,1.1,0.19230769230769232,0,1,0.5855228083823487,1
0e671a1a,train,train,1,13,13,169,1.0,0.15675786466331146,3,0.9822485207100592,3,1.0,1.0,1.0,1.0,0.038461538461538464,13,13,169,1.0,0.678080930399168,4,0.863905325443787,4,5.75,20.0,1.0,1.0,0.16025641025641027,0,1,0.5213230657358565,1
0e671a1a,train,train,2,13,13,169,1.0,0.15675786466331146,3,0.9822485207100592,3,1.0,1.0,1.0,1.0,0.038461538461538464,13,13,169,1.0,0.678080930399168,4,0.863905325443787,4,5.75,20.0,1.0625,1.25,0.14102564102564102,0,1,0.5213230657358565,1
0e671a1a,train,train,3,13,13,169,1.0,0.15675786466331146,3,0.9822485207100592,3,1.0,1.0,1.0,1.0,0.038461538461538464,13,13,169,1.0,0.7268940744560246,4,0.8461538461538461,4,6.5,23.0,1.0,1.0,0.1858974358974359,0,1,0.5701362097927132,1
0e671a1a,train,test,0,13,13,169,1.0,0.15675786466331146,3,0.9822485207100592,3,1.0,1.0,1.0,1.0,0.038461538461538464,13,13,169,1.0,0.6948114840305898,4,0.8579881656804734,4,6.0,21.0,1.0,1.0,0.16666666666666666,0,1,0.5380536193672784,1
0f63c0b9,train,train,0,15,15,225,1.0,0.12329086975159917,3,0.9866666666666667,3,1.0,1.0,1.0,1.0,0.02857142857142857,15,15,225,1.0,1.6329588483955593,3,0.5777777777777777,3,31.666666666666668,38.0,3.0833333333333335,3.75,0.3047619047619048,0,0,1.5096679786439602,0
0f63c0b9,train,train,1,15,15,225,1.0,0.1643302328814532,4,0.9822222222222222,4,1.0,1.0,1.0,1.0,0.0380952380952381,15,15,225,1.0,1.9263360213816114,4,0.52,4,27.0,38.0,4.375,5.0,0.3047619047619048,0,0,1.7620057885001583,0
0f63c0b9,train,train,2,15,15,225,1.0,0.12329086975159917,3,0.9866666666666667,3,1.0,1.0,1.0,1.0,0.02857142857142857,15,15,225,1.0,1.6329588483955593,3,0.5777777777777777,3,31.666666666666668,38.0,3.0833333333333335,3.75,0.3047619047619048,0,0,1.5096679786439602,0
0f63c0b9,train,train,3,15,15,225,1.0,0.12329086975159917,3,0.9866666666666667,3,1.0,1.0,1.0,1.0,0.02857142857142857,15,15,225,1.0,1.6315707824612191,3,0.5777777777777777,3,31.666666666666668,40.0,3.214285714285714,3.75,0.3047619047619048,0,0,1.50827991270962,0
0f63c0b9,train,test,0,15,15,225,1.0,0.1643302328814532,4,0.9822222222222222,4,1.0,1.0,1.0,1.0,0.0380952380952381,15,15,225,1.0,1.934983706638977,4,0.52,4,27.0,34.0,4.0625,5.0,0.36666666666666664,0,0,1.7706534737575237,0
103eff5b,train,train,0,22,12,264,1.8333333333333333,0.9234142145137094,5,0.7727272727272727,6,10.0,54.0,1.1666666666666667,2.0,0.13562753036437247,22,12,264,1.8333333333333333,1.2092030002091094,4,0.7727272727272727,10,6.0,18.0,1.2,2.0,0.15384615384615385,0,4,0.2857887856954,-1
103eff5b,train,train,1,24,13,312,1.8461538461538463,0.7563060608024291,5,0.8557692307692307,6,7.5,36.0,1.6666666666666667,3.0,0.11754684838160136,24,13,312,1.8461538461538463,0.8800592203323587,4,0.8557692307692307,10,4.5,12.0,1.8,3.0,0.12776831345826234,0,4,0.1237531595299296,-1
103eff5b,train,test,0,16,26,416,1.625,0.8147383257272027,4,0.7956730769230769,4,21.25,80.0,1.5,2.0,0.08987341772151898,16,26,416,1.625,1.0414688692000635,3,0.7956730769230769,6,14.166666666666666,32.0,1.6666666666666667,2.0,0.0949367088607595,0,2,0.2267305434728608,-1
10fcaaa3,train,train,0,5,3,15,1.6666666666666667,0.5665095065529053,1,0.8666666666666667,2,1.0,1.0,1.0,1.0,0.2727272727272727,10,6,60,1.6666666666666667,1.4294732983598406,2,0.4666666666666667,14,2.2857142857142856,7.0,1.7142857142857142,6.0,0.8076923076923077,45,12,0.8629637918069353,1
10fcaaa3,train,train,1,3,4,12,1.3333333333333333,0.6500224216483541,1,0.8333333333333334,2,1.0,1.0,1.0,1.0,0.35294117647058826,6,8,48,1.3333333333333333,1.4833557549816874,2,0.4166666666666667,7,4.0,20.0,1.1428571428571428,2.0,0.7073170731707317,36,5,0.8333333333333333,1
10fcaaa3,train,train,2,4,4,16,1.0,0.3372900666170139,1,0.9375,1,1.0,1.0,1.0,1.0,0.16666666666666666,8,8,64,1.0,1.1216407621868583,2,0.6875,20,1.0,1.0,1.0,1.0,0.6428571428571429,48,19,0.7843506955698444,1
10fcaaa3,train,train,3,2,4,8,2.0,0.5435644431995964,1,0.875,1,1.0,1.0,1.0,1.0,0.3,4,8,32,2.0,1.2987949406953985,2,0.625,12,1.0,1.0,1.0,1.0,0.7692307692307693,24,11,0.7552304974958021,1
10fcaaa3,train,test,0,6,5,30,1.2,0.4689955935892812,1,0.9,3,1.0,1.0,1.0,1.0,0.20408163265306123,12,10,120,1.2,1.295461844238322,2,0.6,26,1.8461538461538463,6.0,1.6730769230769231,5.0,0.5963302752293578,90,23,0.8264662506490407,1
11852cab,train,train,0,10,10,100,1.0,0.6050919983336494,3,0.9,6,1.6666666666666667,5.0,1.0,1.0,0.2222222222222222,10,10,100,1.0,0.7623989436419629,3,0.87,9,1.4444444444444444,5.0,1.0,1.0,0.28888888888888886,0,3,0.15730694530831357,0
11852cab,train,train,1,10,10,100,1.0,0.6211884030780174,3,0.9,10,1.0,1.0,1.0,1.0,0.2222222222222222,10,10,100,1.0,0.7623989436419629,3,0.87,13,1.0,1.0,1.0,1.0,0.28888888888888886,0,3,0.14121054056394555,0
11852cab,train,train,2,10,10,100,1.0,0.5611884030780174,3,0.9,10,1.0,1.0,1.0,1.0,0.2222222222222222,10,10,100,1.0,0.718495348386331,3,0.87,13,1.0,1.0,1.0,1.0,0.28888888888888886,0,3,0.15730694530831357,0
11852cab,train,test,0,10,10,100,1.0,0.6050919983336494,3,0.9,10,1.0,1.0,1.0,1.0,0.2222222222222222,10,10,100,1.0,0.762398943641963,3,0.87,13,1.0,1.0,1.0,1.0,0.28888888888888886,0,3,0.15730694530831368,0
1190bc91,train,train,0,10,10,100,1.0,0.8404534362146306,9,0.89,9,1.2222222222222223,2.0,1.2222222222222223,2.0,0.16111111111111112,10,10,100,1.0,2.914490576704616,9,0.29,9,7.888888888888889,16.0,1.4771604938271605,2.0,0.6666666666666666,0,0,2.074037140489985,0
1190bc91,train,train,1,10,10,100,1.0,0.7611884030780175,8,0.9,8,1.25,2.0,1.25,2.0,0.14444444444444443,10,10,100,1.0,2.847941945881446,8,0.12,8,11.0,20.0,1.4583333333333335,2.0,0.6444444444444445,0,0,2.0867535428034287,0
1190bc91,train,train,2,4,4,16,1.0,1.4966407621868583,4,0.6875,4,1.25,2.0,1.25,2.0,0.5416666666666666,4,4,16,1.0,1.936278124459133,4,0.0625,4,3.75,6.0,1.25,2.0,0.9583333333333334,0,0,0.4396373622722747,0
1190bc91,train,test,0,8,8,64,1.0,0.9691439961897457,7,0.859375,7,1.2857142857142858,2.0,1.2857142857142858,2.0,0.20535714285714285,8,8,64,1.0,2.572320079615061,7,0.03125,7,8.857142857142858,20.0,1.445578231292517,2.0,0.6517857142857143,0,0,1.6031760834253155,0
1190e5a7,train,train,0,11,11,121,1.0,0.8209552679220007,2,0.0,7,17.285714285714285,31.0,2.3976190476190475,6.0,0.2636363636363636,3,2,6,1.5,-0.0,1,0.0,1,6.0,6.0,1.5,1.5,0.0,-115,-6,-0.8209552679220007,-1
1190e5a7,train,train,1,15,15,225,1.0,0.8165187119538281,2,0.0,9,25.0,96.0,4.611111111111111,12.0,0.2571428571428571,2,4,8,2.0,-0.0,1,0.0,1,8.0,8.0,2.0,2.0,0.0,-217,-8,-0.8165187119538281,-1
1190e5a7,train,train,2,27,27,729,1.0,0.8883821010655533,2,0.0,31,23.516129032258064,223.0,3.7661290322580645,14.0,0.28917378917378916,6,5,30,1.2,-0.0,1,0.0,1,30.0,30.0,1.2,1.2,0.0,-699,-30,-0.8883821010655533,-1
1190e5a7,train,test,0,22,22,484,1.0,0.8209552679220007,2,0.0,16,30.25,124.0,2.96875,7.5,0.2510822510822511,5,3,15,1.6666666666666667,-0.0,1,0.0,1,15.0,15.0,1.6666666666666667,1.6666666666666667,0.0,-469,-15,-0.8209552679220007,-1
11dc524f,train,train,0,13,13,169,1.0,0.32231365298956105,3,0.0,3,56.333333333333336,161.0,1.1666666666666667,1.5,0.057692307692307696,13,13,169,1.0,0.32231365298956105,3,0.0,3,56.333333333333336,161.0,1.3333333333333333,1.5,0.07051282051282051,0,0,0.0,0
11dc524f,train,train,1,13,13,169,1.0,0.32231365298956105,3,0.0,3,56.333333333333336,161.0,1.1666666666666667,1.5,0.057692307692307696,13,13,169,1.0,0.32231365298956105,3,0.0,3,56.333333333333336,161.0,1.3333333333333333,1.5,0.057692307692307696,0,0,0.0,0
11dc524f,train,train,2,13,13,169,1.0,0.32231365298956105,3,0.0,3,56.333333333333336,161.0,1.0,1.0,0.060897435897435896,13,13,169,1.0,0.32231365298956105,3,0.0,3,56.333333333333336,161.0,1.0,1.0,0.07051282051282051,0,0,0.0,0
11dc524f,train,test,0,13,13,169,1.0,0.32231365298956105,3,0.0,3,56.333333333333336,161.0,1.1666666666666667,1.5,0.057692307692307696,13,13,169,1.0,0.32231365298956105,3,0.0,3,56.333333333333336,161.0,1.3333333333333333,1.5,0.057692307692307696,0,0,0.0,0
11e1fe23,train,train,0,12,11,132,1.0909090909090908,0.19251293792209145,3,0.9772727272727273,3,1.0,1.0,1.0,1.0,0.04979253112033195,12,11,132,1.0909090909090908,0.402552940701174,4,0.946969696969697,7,1.0,1.0,1.0,1.0,0.11618257261410789,0,4,0.21004000277908252,1
11e1fe23,train,train,1,10,12,120,1.2,0.20828499401469916,3,0.975,3,1.0,1.0,1.0,1.0,0.05504587155963303,10,12,120,1.2,0.4345554060008835,4,0.9416666666666667,7,1.0,1.0,1.0,1.0,0.12844036697247707,0,4,0.22627041198618433,1
11e1fe23,train,test,0,12,14,168,1.1666666666666667,0.157536676644477,3,0.9821428571428571,3,1.0,1.0,1.0,1.0,0.03870967741935484,12,14,168,1.1666666666666667,0.3311411288712999,4,0.9583333333333334,7,1.0,1.0,1.0,1.0,0.09032258064516129,0,4,0.1736044522268229,1
12422b43,train,train,0,13,6,78,2.1666666666666665,1.028991962451992,4,0.8205128205128205,4,3.5,4.0,1.875,4.0,0.17518248175182483,13,6,78,2.1666666666666665,1.6878698464571675,4,0.6153846153846154,10,3.0,4.0,1.65,4.0,0.40875912408759124,0,6,0.6588778840051754,0
12422b43,train,train,1,8,7,56,1.1428571428571428,1.2900356591610942,6,0.7857142857142857,6,2.0,3.0,2.0,3.0,0.25773195876288657,8,7,56,1.1428571428571428,1.6486839570970477,6,0.6964285714285714,9,1.8888888888888888,3.0,1.8888888888888888,3.0,0.36082474226804123,0,3,0.35864829793595354,0
12422b43,train,train,2,9,7,63,1.2857142857142858,1.1193659561553175,5,0.8095238095238095,6,2.0,3.0,2.0,3.0,0.23636363636363636,9,7,63,1.2857142857142858,1.5933282218757538,5,0.6507936507936508,9,2.4444444444444446,4.0,2.1666666666666665,3.0,0.39090909090909093,0,3,0.4739622657204363,0
12422b43,train,train,3,7,6,42,1.1666666666666667,0.755418029248495,4,0.8809523809523809,4,1.25,2.0,1.0,1.0,0.16901408450704225,7,6,42,1.1666666666666667,1.498431184275336,4,0.6428571428571429,5,3.0,7.0,2.3,5.0,0.38028169014084506,0,1,0.743013155026841,0
12422b43,train,train,4,5,5,25,1.0,1.291314688649721,3,0.72,4,1.75,3.0,1.75,3.0,0.375,5,5,25,1.0,1.6211509331628502,3,0.56,5,2.2,3.0,2.2,3.0,0.525,0,1,0.3298362445131291,0
12422b43,train,test,0,10,7,70,1.4285714285714286,0.9018085777901372,5,0.8571428571428571,5,2.0,3.0,2.0,3.0,0.16260162601626016,10,7,70,1.4285714285714286,1.4580430596848597,5,0.7142857142857143,11,1.8181818181818181,3.0,1.8181818181818181,3.0,0.35772357723577236,0,6,0.5562344818947225,0
