task_id,subset,pair_type,pair_idx,grid_type,4_SameColor_count,4_SameColor_mean_size,4_SameColor_max_size,4_SameColor_mean_elong,4_SameColor_max_elong,4_NonBG_count,4_NonBG_mean_size,4_NonBG_max_size,4_NonBG_mean_elong,4_NonBG_max_elong,8_SameColor_count,8_SameColor_mean_size,8_SameColor_max_size,8_SameColor_mean_elong,8_SameColor_max_elong,8_NonBG_count,8_NonBG_mean_size,8_NonBG_max_size,8_NonBG_mean_elong,8_NonBG_max_elong,color_diversity,border_touching_ratio
06df4c85,Training,train,0,output,18,18.944444444444443,273.0,1.0,1.0,1,341.0,341.0,1.0,1.0,18,18.944444444444443,273.0,1.0,1.0,1,341.0,341.0,1.0,1.0,5.0,0.1111111111111111
06df4c85,Training,train,1,input,7,32.57142857142857,204.0,1.0,1.0,1,228.0,228.0,1.0,1.0,7,32.57142857142857,204.0,1.0,1.0,1,228.0,228.0,1.0,1.0,4.0,0.14285714285714285
06df4c85,Training,train,1,output,12,20.666666666666668,204.0,1.0,1.0,1,248.0,248.0,1.0,1.0,12,20.666666666666668,204.0,1.0,1.0,1,248.0,248.0,1.0,1.0,4.0,0.08333333333333333
06df4c85,Training,train,2,input,7,42.42857142857143,273.0,1.0,1.0,1,297.0,297.0,1.0,1.0,7,42.42857142857143,273.0,1.0,1.0,1,297.0,297.0,1.0,1.0,3.0,0.14285714285714285
06df4c85,Training,train,2,output,16,20.8125,273.0,1.0,1.0,1,333.0,333.0,1.0,1.0,16,20.8125,273.0,1.0,1.0,1,333.0,333.0,1.0,1.0,3.0,0.0625
06df4c85,Training,test,0,input,7,53.714285714285715,352.0,1.0,1.0,1,376.0,376.0,1.0,1.0,7,53.714285714285715,352.0,1.0,1.0,1,376.0,376.0,1.0,1.0,4.0,0.14285714285714285
06df4c85,Training,test,0,output,16,25.75,352.0,1.0,1.0,1,412.0,412.0,1.0,1.0,16,25.75,352.0,1.0,1.0,1,412.0,412.0,1.0,1.0,4.0,0.0625
070dd51e,Training,train,0,input,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0
070dd51e,Training,train,0,output,4,6.0,9.0,6.0,9.0,2,14.5,17.0,1.3333333333333335,1.5,4,6.0,9.0,6.0,9.0,2,14.5,17.0,1.3333333333333335,1.5,4.0,0.0
070dd51e,Training,train,1,input,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0
070dd51e,Training,train,1,output,4,8.25,12.0,8.25,12.0,3,13.666666666666666,20.0,3.0,6.0,4,8.25,12.0,8.25,12.0,3,13.666666666666666,20.0,3.0,6.0,4.0,0.0
070dd51e,Training,test,0,input,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0
070dd51e,Training,test,0,output,6,8.166666666666666,18.0,8.166666666666666,18.0,2,26.5,46.0,4.0625,7.0,6,8.166666666666666,18.0,8.166666666666666,18.0,2,26.5,46.0,4.0625,7.0,5.0,0.0
08ed6ac7,Training,train,0,input,3,5.666666666666667,8.0,5.666666666666667,8.0,3,5.666666666666667,8.0,5.666666666666667,8.0,3,5.666666666666667,8.0,5.666666666666667,8.0,3,5.666666666666667,8.0,5.666666666666667,8.0,1.0,1.0
08ed6ac7,Training,train,0,output,3,5.666666666666667,8.0,5.666666666666667,8.0,3,5.666666666666667,8.0,5.666666666666667,8.0,3,5.666666666666667,8.0,5.666666666666667,8.0,3,5.666666666666667,8.0,5.666666666666667,8.0,3.0,1.0
08ed6ac7,Training,train,1,input,3,7.666666666666667,9.0,7.666666666666667,9.0,3,7.666666666666667,9.0,7.666666666666667,9.0,3,7.666666666666667,9.0,7.666666666666667,9.0,3,7.666666666666667,9.0,7.666666666666667,9.0,1.0,1.0
08ed6ac7,Training,train,1,output,3,7.666666666666667,9.0,7.666666666666667,9.0,3,7.666666666666667,9.0,7.666666666666667,9.0,3,7.666666666666667,9.0,7.666666666666667,9.0,3,7.666666666666667,9.0,7.666666666666667,9.0,3.0,1.0
08ed6ac7,Training,test,0,input,3,6.666666666666667,8.0,6.666666666666667,8.0,3,6.666666666666667,8.0,6.666666666666667,8.0,3,6.666666666666667,8.0,6.666666666666667,8.0,3,6.666666666666667,8.0,6.666666666666667,8.0,1.0,1.0
08ed6ac7,Training,test,0,output,3,6.666666666666667,8.0,6.666666666666667,8.0,3,6.666666666666667,8.0,6.666666666666667,8.0,3,6.666666666666667,8.0,6.666666666666667,8.0,3,6.666666666666667,8.0,6.666666666666667,8.0,3.0,1.0
09629e4f,Training,train,0,input,1,40.0,40.0,1.0,1.0,1,78.0,78.0,1.0,1.0,1,40.0,40.0,1.0,1.0,1,84.0,84.0,1.0,1.0,1.0,1.0
09629e4f,Training,train,0,output,5,15.2,40.0,1.0,1.0,1,76.0,76.0,1.0,1.0,5,15.2,40.0,1.0,1.0,1,76.0,76.0,1.0,1.0,5.0,0.8
09629e4f,Training,train,1,input,1,40.0,40.0,1.0,1.0,1,79.0,79.0,1.0,1.0,1,40.0,40.0,1.0,1.0,1,83.0,83.0,1.0,1.0,1.0,1.0
09629e4f,Training,train,1,output,5,15.2,40.0,1.0,1.0,1,76.0,76.0,1.0,1.0,5,15.2,40.0,1.0,1.0,1,76.0,76.0,1.0,1.0,5.0,0.8
09629e4f,Training,train,2,input,1,40.0,40.0,1.0,1.0,1,77.0,77.0,1.0,1.0,1,40.0,40.0,1.0,1.0,1,82.0,82.0,1.0,1.0,1.0,1.0
09629e4f,Training,train,2,output,5,15.2,40.0,1.0,1.0,1,76.0,76.0,1.0,1.0,5,15.2,40.0,1.0,1.0,1,76.0,76.0,1.0,1.0,5.0,0.8
09629e4f,Training,train,3,input,1,40.0,40.0,1.0,1.0,1,81.0,81.0,1.0,1.0,1,40.0,40.0,1.0,1.0,1,84.0,84.0,1.0,1.0,1.0,1.0
09629e4f,Training,train,3,output,5,15.2,40.0,1.0,1.0,1,76.0,76.0,1.0,1.0,5,15.2,40.0,1.0,1.0,1,76.0,76.0,1.0,1.0,5.0,0.8
09629e4f,Training,test,0,input,1,40.0,40.0,1.0,1.0,1,80.0,80.0,1.0,1.0,1,40.0,40.0,1.0,1.0,1,84.0,84.0,1.0,1.0,1.0,1.0
09629e4f,Training,test,0,output,5,15.2,40.0,1.0,1.0,1,76.0,76.0,1.0,1.0,5,15.2,40.0,1.0,1.0,1,76.0,76.0,1.0,1.0,5.0,0.8
0962bcdd,Training,train,0,input,0,0.0,0.0,1.0,1.0,2,5.0,5.0,1.0,1.0,2,4.0,4.0,1.0,1.0,2,5.0,5.0,1.0,1.0,1.0,0.0
0962bcdd,Training,train,0,output,0,0.0,0.0,1.0,1.0,2,13.0,13.0,1.0,1.0,4,8.5,9.0,1.0,1.0,2,17.0,17.0,1.0,1.0,2.0,0.5
0962bcdd,Training,train,1,input,0,0.0,0.0,1.0,1.0,2,5.0,5.0,1.0,1.0,2,4.0,4.0,1.0,1.0,2,5.0,5.0,1.0,1.0,1.0,0.0
0962bcdd,Training,train,1,output,0,0.0,0.0,1.0,1.0,2,13.0,13.0,1.0,1.0,4,8.5,9.0,1.0,1.0,2,17.0,17.0,1.0,1.0,2.0,0.5
0962bcdd,Training,test,0,input,0,0.0,0.0,1.0,1.0,2,5.0,5.0,1.0,1.0,2,4.0,4.0,1.0,1.0,2,5.0,5.0,1.0,1.0,1.0,0.0
0962bcdd,Training,test,0,output,0,0.0,0.0,1.0,1.0,2,13.0,13.0,1.0,1.0,4,8.5,9.0,1.0,1.0,2,17.0,17.0,1.0,1.0,2.0,1.0
09c534e7,Training,train,0,input,3,40.333333333333336,50.0,1.6666666666666667,2.0,3,41.333333333333336,51.0,1.6666666666666667,2.0,3,40.333333333333336,50.0,1.6666666666666667,2.0,3,41.333333333333336,51.0,1.6666666666666667,2.0,1.0,0.3333333333333333
09c534e7,Training,train,0,output,6,19.333333333333332,43.0,1.5,2.0,3,41.333333333333336,51.0,1.6666666666666667,2.0,6,19.333333333333332,43.0,1.5,2.0,3,41.333333333333336,51.0,1.6666666666666667,2.0,4.0,0.16666666666666666
09c534e7,Training,train,1,input,2,155.5,180.0,1.4912587412587412,1.8461538461538463,2,156.5,181.0,1.4912587412587412,1.8461538461538463,2,155.5,180.0,1.4912587412587412,1.8461538461538463,2,156.5,181.0,1.4912587412587412,1.8461538461538463,1.0,1.0
09c534e7,Training,train,1,output,9,33.55555555555556,133.0,1.386946386946387,2.3333333333333335,2,156.5,181.0,1.4912587412587412,1.8461538461538463,9,33.55555555555556,133.0,1.386946386946387,2.3333333333333335,2,156.5,181.0,1.4912587412587412,1.8461538461538463,3.0,0.2222222222222222
09c534e7,Training,train,2,input,3,44.333333333333336,61.0,1.9861111111111114,2.3333333333333335,3,45.333333333333336,62.0,1.9861111111111114,2.3333333333333335,3,44.333333333333336,61.0,1.9861111111111114,2.3333333333333335,3,45.333333333333336,62.0,1.9861111111111114,2.3333333333333335,1.0,0.6666666666666666
09c534e7,Training,train,2,output,6,21.166666666666668,48.0,1.6597222222222223,2.3333333333333335,3,45.333333333333336,62.0,1.9861111111111114,2.3333333333333335,6,21.166666666666668,48.0,1.6597222222222223,2.3333333333333335,3,45.333333333333336,62.0,1.9861111111111114,2.3333333333333335,3.0,0.3333333333333333
09c534e7,Training,test,0,input,3,139.66666666666666,177.0,2.158241758241758,2.7,3,140.66666666666666,178.0,2.158241758241758,2.7,3,139.66666666666666,177.0,2.158241758241758,2.7,3,140.66666666666666,178.0,2.158241758241758,2.7,1.0,0.3333333333333333
09c534e7,Training,test,0,output,13,31.153846153846153,127.0,1.4852352775429698,2.7,3,140.66666666666666,178.0,2.158241758241758,2.7,13,31.153846153846153,127.0,1.4852352775429698,2.7,3,140.66666666666666,178.0,2.158241758241758,2.7,4.0,0.07692307692307693
0a1d4ef5,Training,train,0,input,19,12.263157894736842,32.0,1.7798245614035086,4.0,15,27.733333333333334,206.0,1.383968253968254,2.3333333333333335,30,10.933333333333334,32.0,1.6408333333333331,4.0,3,155.33333333333334,379.0,1.2136752136752136,1.3333333333333333,7.0,0.26666666666666666
0a1d4ef5,Training,train,0,output,0,0.0,0.0,1.0,1.0,1,6.0,6.0,1.5,1.5,0,0.0,0.0,1.0,1.0,1,6.0,6.0,1.5,1.5,0.0,0.0
0a1d4ef5,Training,train,1,input,28,11.107142857142858,35.0,1.3535714285714284,3.0,15,32.666666666666664,340.0,1.414074074074074,2.5,37,10.972972972972974,35.0,1.3486486486486486,4.0,3,178.0,512.0,1.8888888888888886,3.3333333333333335,7.0,0.40540540540540543
0a1d4ef5,Training,train,1,output,0,0.0,0.0,1.0,1.0,1,9.0,9.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1,9.0,9.0,1.0,1.0,0.0,0.0
0a1d4ef5,Training,train,2,input,35,8.657142857142857,30.0,1.5723809523809524,4.0,8,60.375,382.0,1.3333333333333335,2.0,38,10.631578947368421,30.0,1.5530701754385965,4.0,3,175.33333333333334,484.0,1.4047619047619049,1.7142857142857142,7.0,0.3157894736842105
0a1d4ef5,Training,train,2,output,0,0.0,0.0,1.0,1.0,1,9.0,9.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1,9.0,9.0,1.0,1.0,0.0,0.0
0a1d4ef5,Training,test,0,input,25,13.88,30.0,1.4413333333333336,4.0,13,41.15384615384615,240.0,1.5690068101832808,2.0,31,12.806451612903226,30.0,1.5231182795698925,4.0,2,276.5,548.0,1.25,1.5,8.0,0.41935483870967744
0a1d4ef5,Training,test,0,output,0,0.0,0.0,1.0,1.0,1,12.0,12.0,1.3333333333333333,1.3333333333333333,0,0.0,0.0,1.0,1.0,1,12.0,12.0,1.3333333333333333,1.3333333333333333,0.0,0.0
0a2355a6,Training,train,0,input,4,13.75,18.0,1.5,2.3333333333333335,4,13.75,18.0,1.5,2.3333333333333335,4,13.75,18.0,1.5,2.3333333333333335,4,13.75,18.0,1.5,2.3333333333333335,1.0,0.25
0a2355a6,Training,train,0,output,4,13.75,18.0,1.5,2.3333333333333335,4,13.75,18.0,1.5,2.3333333333333335,4,13.75,18.0,1.5,2.3333333333333335,4,13.75,18.0,1.5,2.3333333333333335,3.0,0.25
0a2355a6,Training,train,1,input,4,14.25,20.0,1.05,1.2,4,14.25,20.0,1.05,1.2,4,14.25,20.0,1.05,1.2,4,14.25,20.0,1.05,1.2,1.0,0.5
0a2355a6,Training,train,1,output,4,14.25,20.0,1.05,1.2,4,14.25,20.0,1.05,1.2,4,14.25,20.0,1.05,1.2,4,14.25,20.0,1.05,1.2,3.0,0.5
0a2355a6,Training,train,2,input,4,18.75,26.0,1.5875,2.5,4,18.75,26.0,1.5875,2.5,4,18.75,26.0,1.5875,2.5,4,18.75,26.0,1.5875,2.5,1.0,0.5
0a2355a6,Training,train,2,output,4,18.75,26.0,1.5875,2.5,4,18.75,26.0,1.5875,2.5,4,18.75,26.0,1.5875,2.5,4,18.75,26.0,1.5875,2.5,4.0,0.5
0a2355a6,Training,train,3,input,3,10.333333333333334,13.0,1.3333333333333333,1.6666666666666667,3,10.333333333333334,13.0,1.3333333333333333,1.6666666666666667,3,10.333333333333334,13.0,1.3333333333333333,1.6666666666666667,3,10.333333333333334,13.0,1.3333333333333333,1.6666666666666667,1.0,0.6666666666666666
0a2355a6,Training,train,3,output,3,10.333333333333334,13.0,1.3333333333333333,1.6666666666666667,3,10.333333333333334,13.0,1.3333333333333333,1.6666666666666667,3,10.333333333333334,13.0,1.3333333333333333,1.6666666666666667,3,10.333333333333334,13.0,1.3333333333333333,1.6666666666666667,2.0,0.6666666666666666
0a2355a6,Training,test,0,input,4,21.5,28.0,1.7625,2.0,4,21.5,28.0,1.7625,2.0,4,21.5,28.0,1.7625,2.0,4,21.5,28.0,1.7625,2.0,1.0,0.25
0a2355a6,Training,test,0,output,4,21.5,28.0,1.7625,2.0,4,21.5,28.0,1.7625,2.0,4,21.5,28.0,1.7625,2.0,4,21.5,28.0,1.7625,2.0,4.0,0.25
0a938d79,Training,train,0,input,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0
0a938d79,Training,train,0,output,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,9,9.0,9.0,9.0,9.0,2.0,1.0
0a938d79,Training,train,1,input,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0
0a938d79,Training,train,1,output,6,7.0,7.0,7.0,7.0,6,7.0,7.0,7.0,7.0,6,7.0,7.0,7.0,7.0,6,7.0,7.0,7.0,7.0,2.0,1.0
0a938d79,Training,train,2,input,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0
0a938d79,Training,train,2,output,5,8.0,8.0,8.0,8.0,5,8.0,8.0,8.0,8.0,5,8.0,8.0,8.0,8.0,5,8.0,8.0,8.0,8.0,2.0,1.0
0a938d79,Training,train,3,input,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0
0a938d79,Training,train,3,output,10,10.0,10.0,10.0,10.0,10,10.0,10.0,10.0,10.0,10,10.0,10.0,10.0,10.0,10,10.0,10.0,10.0,10.0,2.0,1.0
0a938d79,Training,test,0,input,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0
0a938d79,Training,test,0,output,5,11.0,11.0,11.0,11.0,5,11.0,11.0,11.0,11.0,5,11.0,11.0,11.0,11.0,5,11.0,11.0,11.0,11.0,2.0,1.0
0b148d64,Training,train,0,input,8,14.25,33.0,1.3770833333333332,2.0,8,14.25,33.0,1.3770833333333332,2.0,4,31.25,37.0,1.2380952380952381,1.5,4,31.25,37.0,1.2380952380952381,1.5,2.0,1.0
0b148d64,Training,train,0,output,3,11.666666666666666,17.0,1.2,1.4,3,11.666666666666666,17.0,1.2,1.4,1,37.0,37.0,1.2857142857142858,1.2857142857142858,1,37.0,37.0,1.2857142857142858,1.2857142857142858,1.0,1.0
0b148d64,Training,train,1,input,6,35.333333333333336,68.0,1.1732804232804233,1.5,6,35.333333333333336,68.0,1.1732804232804233,1.5,4,55.75,72.0,1.2063492063492065,1.4285714285714286,4,55.75,72.0,1.2063492063492065,1.4285714285714286,2.0,1.0
0b148d64,Training,train,1,output,1,68.0,68.0,1.0,1.0,1,68.0,68.0,1.0,1.0,1,72.0,72.0,1.0,1.0,1,72.0,72.0,1.0,1.0,1.0,1.0
0b148d64,Training,train,2,input,6,22.833333333333332,44.0,1.3587301587301586,1.6666666666666667,6,22.833333333333332,44.0,1.3587301587301586,1.6666666666666667,4,37.5,54.0,1.2380952380952381,1.5,4,37.5,54.0,1.2380952380952381,1.5,2.0,1.0
0b148d64,Training,train,2,output,1,27.0,27.0,1.5,1.5,1,27.0,27.0,1.5,1.5,1,31.0,31.0,1.5,1.5,1,31.0,31.0,1.5,1.5,1.0,1.0
0b148d64,Training,test,0,input,7,12.142857142857142,20.0,1.2833333333333332,1.5,7,12.142857142857142,20.0,1.2833333333333332,1.5,5,19.4,28.0,1.4,1.8,5,19.4,28.0,1.4,1.8,2.0,0.8
0b148d64,Training,test,0,output,2,14.0,20.0,1.1666666666666665,1.3333333333333333,2,14.0,20.0,1.1666666666666665,1.3333333333333333,1,28.0,28.0,1.0,1.0,1,28.0,28.0,1.0,1.0,1.0,1.0
0b17323b,Training,train,0,input,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0
0b17323b,Training,train,0,output,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0
0b17323b,Training,train,1,input,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0
0b17323b,Training,train,1,output,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0
0b17323b,Training,test,0,input,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0
0b17323b,Training,test,0,output,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0
0bb8deee,Training,train,0,input,3,12.666666666666666,27.0,1.0512820512820513,1.1538461538461537,3,12.666666666666666,27.0,1.0512820512820513,1.1538461538461537,5,9.2,27.0,1.0307692307692307,1.1538461538461537,5,9.2,27.0,1.0307692307692307,1.1538461538461537,5.0,0.8
0bb8deee,Training,train,0,output,2,5.5,6.0,1.0,1.0,2,6.5,7.0,1.3333333333333333,1.3333333333333333,4,4.75,6.0,1.0,1.0,1,19.0,19.0,1.0,1.0,4.0,1.0
0bb8deee,Training,train,1,input,3,11.333333333333334,24.0,1.0277777777777777,1.0833333333333333,1,34.0,34.0,1.0833333333333333,1.0833333333333333,5,8.4,24.0,1.0166666666666666,1.0833333333333333,3,14.0,34.0,1.0277777777777777,1.0833333333333333,5.0,0.6
0bb8deee,Training,train,1,output,2,5.0,5.0,1.0,1.0,2,7.0,8.0,1.5,1.6666666666666667,4,4.5,5.0,1.0,1.0,1,18.0,18.0,1.0,1.0,4.0,1.0
0bb8deee,Training,train,2,input,3,12.333333333333334,27.0,1.2777777777777777,1.5,3,12.666666666666666,28.0,1.2777777777777777,1.5,5,9.4,27.0,1.0666666666666667,1.3333333333333333,4,11.75,32.0,1.0833333333333333,1.3333333333333333,5.0,0.8
0bb8deee,Training,train,2,output,2,5.0,5.0,1.25,1.5,2,7.0,10.0,1.75,2.0,4,5.0,6.0,1.0,1.0,1,20.0,20.0,1.0,1.0,4.0,1.0
0bb8deee,Training,test,0,input,2,15.5,26.0,1.2884615384615383,1.5,2,15.5,26.0,1.2884615384615383,1.5,5,9.4,26.0,1.0153846153846153,1.0769230769230769,5,9.4,26.0,1.0153846153846153,1.0769230769230769,5.0,0.4
0bb8deee,Training,test,0,output,1,5.0,5.0,1.5,1.5,2,7.0,8.0,1.75,2.5,4,5.25,6.0,1.0,1.0,1,21.0,21.0,1.0,1.0,4.0,1.0
0becf7df,Training,train,0,input,4,5.75,8.0,2.208333333333333,4.0,2,13.5,23.0,1.1666666666666665,1.3333333333333333,4,5.75,8.0,2.208333333333333,4.0,2,13.5,23.0,1.1666666666666665,1.3333333333333333,4.0,0.0
0becf7df,Training,train,0,output,4,5.75,8.0,2.208333333333333,4.0,2,13.5,23.0,1.1666666666666665,1.3333333333333333,4,5.75,8.0,2.208333333333333,4.0,2,13.5,23.0,1.1666666666666665,1.3333333333333333,4.0,0.0
0becf7df,Training,train,1,input,4,5.25,6.0,2.0,2.0,2,12.5,21.0,1.2,1.4,4,5.25,6.0,2.0,2.0,2,12.5,21.0,1.2,1.4,4.0,0.0
0becf7df,Training,train,1,output,4,5.25,6.0,2.0,2.0,2,12.5,21.0,1.2,1.4,4,5.25,6.0,2.0,2.0,2,12.5,21.0,1.2,1.4,4.0,0.0
0becf7df,Training,train,2,input,1,4.0,4.0,1.5,1.5,2,8.5,13.0,1.25,1.5,1,4.0,4.0,1.5,1.5,2,8.5,13.0,1.25,1.5,1.0,0.0
0becf7df,Training,train,2,output,1,4.0,4.0,1.5,1.5,2,8.5,13.0,1.25,1.5,1,4.0,4.0,1.5,1.5,2,8.5,13.0,1.25,1.5,1.0,0.0
0becf7df,Training,test,0,input,4,5.0,6.0,1.75,2.0,2,13.5,23.0,1.5,2.0,4,5.5,7.0,1.7083333333333333,2.5,2,13.5,23.0,1.5,2.0,4.0,0.0
0becf7df,Training,test,0,output,4,5.0,6.0,1.75,2.0,2,13.5,23.0,1.5,2.0,4,5.5,7.0,1.7083333333333333,2.5,2,13.5,23.0,1.5,2.0,4.0,0.0
0c786b71,Training,train,0,input,1,6.0,6.0,1.3333333333333333,1.3333333333333333,1,12.0,12.0,1.3333333333333333,1.3333333333333333,1,7.0,7.0,1.3333333333333333,1.3333333333333333,1,12.0,12.0,1.3333333333333333,1.3333333333333333,1.0,1.0
0c786b71,Training,train,0,output,3,10.666666666666666,24.0,1.111111111111111,1.3333333333333333,1,48.0,48.0,1.3333333333333333,1.3333333333333333,3,12.0,28.0,1.111111111111111,1.3333333333333333,1,48.0,48.0,1.3333333333333333,1.3333333333333333,2.0,1.0
0c786b71,Training,train,1,input,0,0.0,0.0,1.0,1.0,1,12.0,12.0,1.3333333333333333,1.3333333333333333,1,4.0,4.0,1.0,1.0,1,12.0,12.0,1.3333333333333333,1.3333333333333333,1.0,1.0
0c786b71,Training,train,1,output,2,8.0,12.0,1.0,1.0,1,48.0,48.0,1.3333333333333333,1.3333333333333333,2,10.0,16.0,1.0,1.0,1,48.0,48.0,1.3333333333333333,1.3333333333333333,2.0,0.5
0c786b71,Training,train,2,input,1,4.0,4.0,1.5,1.5,1,12.0,12.0,1.3333333333333333,1.3333333333333333,1,4.0,4.0,1.5,1.5,1,12.0,12.0,1.3333333333333333,1.3333333333333333,1.0,1.0
0c786b71,Training,train,2,output,5,7.2,8.0,2.4,3.0,1,48.0,48.0,1.3333333333333333,1.3333333333333333,5,7.2,8.0,2.4,3.0,1,48.0,48.0,1.3333333333333333,1.3333333333333333,3.0,0.8
0c786b71,Training,test,0,input,1,4.0,4.0,1.5,1.5,1,12.0,12.0,1.3333333333333333,1.3333333333333333,1,4.0,4.0,1.5,1.5,1,12.0,12.0,1.3333333333333333,1.3333333333333333,1.0,1.0
0c786b71,Training,test,0,output,7,5.142857142857143,8.0,3.2857142857142856,4.0,1,48.0,48.0,1.3333333333333333,1.3333333333333333,6,6.666666666666667,12.0,2.75,4.0,1,48.0,48.0,1.3333333333333333,1.3333333333333333,3.0,0.6666666666666666
0c9aba6e,Training,train,0,input,3,4.666666666666667,6.0,2.1666666666666665,4.0,2,9.5,15.0,1.5,1.5,3,7.666666666666667,10.0,2.1666666666666665,4.0,1,23.0,23.0,2.75,2.75,3.0,1.0
0c9aba6e,Training,train,0,output,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1,8.0,8.0,2.0,2.0,1,8.0,8.0,2.0,2.0,1.0,1.0
0c9aba6e,Training,train,1,input,2,6.0,8.0,2.8333333333333335,4.0,2,8.5,9.0,1.5,1.6666666666666667,4,6.5,14.0,2.25,4.0,2,13.0,22.0,1.875,2.25,3.0,1.0
0c9aba6e,Training,train,1,output,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1,4.0,4.0,1.5,1.5,1,4.0,4.0,1.5,1.5,1.0,1.0
0c9aba6e,Training,train,2,input,3,6.666666666666667,9.0,2.222222222222222,4.0,2,11.0,15.0,1.2916666666666665,1.3333333333333333,3,6.666666666666667,9.0,2.222222222222222,4.0,2,11.0,15.0,1.2916666666666665,1.3333333333333333,3.0,1.0
0c9aba6e,Training,train,2,output,1,6.0,6.0,1.0,1.0,1,6.0,6.0,1.0,1.0,1,7.0,7.0,1.3333333333333333,1.3333333333333333,1,7.0,7.0,1.3333333333333333,1.3333333333333333,1.0,1.0
0c9aba6e,Training,train,3,input,3,8.0,11.0,2.0,4.0,2,13.0,15.0,1.25,1.5,3,9.0,12.0,2.1666666666666665,4.0,2,14.5,18.0,1.5,2.0,3.0,1.0
0c9aba6e,Training,train,3,output,1,4.0,4.0,1.5,1.5,1,4.0,4.0,1.5,1.5,1,5.0,5.0,2.0,2.0,1,5.0,5.0,2.0,2.0,1.0,1.0
0c9aba6e,Training,test,0,input,3,4.666666666666667,5.0,2.1666666666666665,4.0,1,15.0,15.0,1.5,1.5,4,7.0,11.0,2.208333333333333,4.0,2,14.0,21.0,1.7916666666666665,2.25,3.0,1.0
0c9aba6e,Training,test,0,output,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1,4.0,4.0,1.0,1.0,1,4.0,4.0,1.0,1.0,1.0,1.0
0ca9ddb6,Training,train,0,input,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0
0ca9ddb6,Training,train,0,output,0,0.0,0.0,1.0,1.0,2,5.0,5.0,1.0,1.0,2,4.0,4.0,1.0,1.0,4,5.0,5.0,1.0,1.0,1.0,0.0
0ca9ddb6,Training,train,1,input,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0
0ca9ddb6,Training,train,1,output,0,0.0,0.0,1.0,1.0,1,5.0,5.0,1.0,1.0,1,4.0,4.0,1.0,1.0,2,5.0,5.0,1.0,1.0,1.0,0.0
0ca9ddb6,Training,train,2,input,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0
0ca9ddb6,Training,train,2,output,0,0.0,0.0,1.0,1.0,1,5.0,5.0,1.0,1.0,1,4.0,4.0,1.0,1.0,2,5.0,5.0,1.0,1.0,1.0,1.0
