task_id,split,type,pair_index,in_height,in_width,in_area,in_elongation,in_entropy,in_color_diversity,in_bg_ratio,in_comp_count,in_mean_comp_size,in_max_comp_size,in_mean_comp_elong,in_max_comp_elong,in_transition_density,out_height,out_width,out_area,out_elongation,out_entropy,out_color_diversity,out_bg_ratio,out_comp_count,out_mean_comp_size,out_max_comp_size,out_mean_comp_elong,out_max_comp_elong,out_transition_density,delta_area,delta_comp_count,delta_entropy,delta_color_diversity
150deff5,train,train,1,8,10,80,1.25,0.8304955225035797,1,0.7375,1,21.0,21.0,1.0,1.0,0.2112676056338028,8,10,80,1.25,1.0891179082125708,2,0.7375,5,4.2,6.0,1.8,3.0,0.2746478873239437,0,4,0.2586223857089911,1
150deff5,train,train,2,8,9,72,1.125,0.710676853856123,1,0.8055555555555556,1,14.0,14.0,1.0,1.0,0.2047244094488189,8,9,72,1.125,0.9022489914183385,2,0.8055555555555556,4,3.5,4.0,2.0,3.0,0.2283464566929134,0,3,0.19157213756221547,1
150deff5,train,test,0,8,11,88,1.375,0.8453509366224364,1,0.7272727272727273,1,24.0,24.0,1.0,1.0,0.21019108280254778,8,11,88,1.375,1.1180782093497093,2,0.7272727272727273,4,6.0,9.0,1.5,3.0,0.2611464968152866,0,3,0.2727272727272728,1
178fcbfb,train,train,0,9,9,81,1.0,0.28724045879505233,3,0.9629629629629629,3,1.0,1.0,1.0,1.0,0.08333333333333333,9,9,81,1.0,1.377849878000789,3,0.691358024691358,5,5.0,9.0,5.0,9.0,0.3472222222222222,0,2,1.0906094192057367,0
178fcbfb,train,train,1,10,8,80,1.25,0.3613969571159562,3,0.95,4,1.0,1.0,1.0,1.0,0.11267605633802817,10,8,80,1.25,1.537274759686757,3,0.6125,7,4.428571428571429,8.0,4.428571428571429,8.0,0.43661971830985913,0,3,1.1758778025708008,0
178fcbfb,train,train,2,10,11,110,1.1,0.3359435375706334,3,0.9545454545454546,5,1.0,1.0,1.0,1.0,0.09547738693467336,10,11,110,1.1,1.6356065543943688,3,0.5727272727272728,11,4.2727272727272725,11.0,4.2727272727272725,11.0,0.4723618090452261,0,6,1.2996630168237353,0
178fcbfb,train,test,0,12,11,132,1.0909090909090908,0.3388087378358059,3,0.9545454545454546,6,1.0,1.0,1.0,1.0,0.0954356846473029,12,11,132,1.0909090909090908,1.7076547911471838,3,0.5454545454545454,12,5.0,11.0,5.0,11.0,0.45228215767634855,0,6,1.368846053311378,0
1a07d186,train,train,0,18,19,342,1.0555555555555556,0.6658155368152404,3,0.8801169590643275,7,5.857142857142857,18.0,5.857142857142857,18.0,0.14219474497681608,18,19,342,1.0555555555555556,0.6375152193547039,2,0.8830409356725146,2,20.0,20.0,9.0,9.0,0.12364760432766615,0,-5,-0.028300317460536517,-1
1a07d186,train,train,1,15,14,210,1.0714285714285714,0.8268796453736461,3,0.8380952380952381,8,4.25,14.0,4.25,14.0,0.2020460358056266,15,14,210,1.0714285714285714,0.7844690859235212,2,0.8428571428571429,2,16.5,17.0,4.666666666666667,4.666666666666667,0.16879795396419436,0,-6,-0.04241055945012495,-1
1a07d186,train,train,2,15,16,240,1.0666666666666667,0.46776980890816394,2,0.9125,6,3.5,16.0,3.5,16.0,0.11581291759465479,15,16,240,1.0666666666666667,0.3992360606879582,1,0.9208333333333333,1,19.0,19.0,5.333333333333333,5.333333333333333,0.08463251670378619,0,-5,-0.06853374822020575,-1
1a07d186,train,test,0,19,26,494,1.368421052631579,0.8277779085422979,4,0.8623481781376519,14,4.857142857142857,19.0,4.857142857142857,19.0,0.1664899257688229,19,26,494,1.368421052631579,0.7615094326166687,3,0.8704453441295547,3,21.333333333333332,22.0,6.333333333333333,6.333333333333333,0.1357370095440085,0,-11,-0.06626847592562923,-1
1b2d62fb,train,train,0,5,7,35,1.4,1.4239161452577576,2,0.34285714285714286,5,4.6,11.0,2.2333333333333334,5.0,0.4827586206896552,5,3,15,1.6666666666666667,0.5665095065529053,1,0.8666666666666667,1,2.0,2.0,2.0,2.0,0.22727272727272727,-20,-4,-0.8574066387048522,-1
1b2d62fb,train,train,1,5,7,35,1.4,1.4043112730913891,2,0.3142857142857143,4,6.0,13.0,2.541666666666667,5.0,0.43103448275862066,5,3,15,1.6666666666666667,0.5665095065529053,1,0.8666666666666667,1,2.0,2.0,2.0,2.0,0.13636363636363635,-20,-3,-0.8378017665384838,-1
1b2d62fb,train,train,2,5,7,35,1.4,1.437790870901344,2,0.4857142857142857,3,6.0,7.0,2.777777777777778,5.0,0.6206896551724138,5,3,15,1.6666666666666667,0.9709505944546686,1,0.6,1,6.0,6.0,1.6666666666666667,1.6666666666666667,0.5454545454545454,-20,-2,-0.4668402764466755,-1
1b2d62fb,train,train,3,5,7,35,1.4,1.4488156357251847,2,0.42857142857142855,5,4.0,8.0,1.9333333333333336,5.0,0.603448275862069,5,3,15,1.6666666666666667,0.9709505944546686,1,0.6,2,3.0,4.0,1.75,2.0,0.5454545454545454,-20,-3,-0.4778650412705161,-1
1b2d62fb,train,train,4,5,7,35,1.4,1.4043112730913891,2,0.3142857142857143,5,4.8,11.0,1.9333333333333336,5.0,0.5689655172413793,5,3,15,1.6666666666666667,0.5665095065529053,1,0.8666666666666667,1,2.0,2.0,2.0,2.0,0.22727272727272727,-20,-4,-0.8378017665384838,-1
1b2d62fb,train,test,0,5,7,35,1.4,1.437790870901344,2,0.37142857142857144,4,5.5,11.0,2.166666666666667,5.0,0.5862068965517241,5,3,15,1.6666666666666667,0.8366407419411672,1,0.7333333333333333,4,1.0,1.0,1.0,1.0,0.45454545454545453,-20,0,-0.6011501289601768,-1
1b60fb0c,train,train,0,10,10,100,1.0,0.7601675029619657,1,0.78,1,22.0,22.0,1.3333333333333333,1.3333333333333333,0.2111111111111111,10,10,100,1.0,1.065337482592785,2,0.72,2,14.0,22.0,1.1666666666666665,1.3333333333333333,0.2722222222222222,0,1,0.3051699796308194,1
1b60fb0c,train,train,1,10,10,100,1.0,0.9506720926870659,1,0.63,1,37.0,37.0,1.2857142857142858,1.2857142857142858,0.23333333333333334,10,10,100,1.0,1.3932260200000117,2,0.51,2,24.5,37.0,1.2678571428571428,1.2857142857142858,0.3277777777777778,0,1,0.44255392731294585,1
1b60fb0c,train,train,2,10,10,100,1.0,0.8931734583778568,1,0.69,1,31.0,31.0,1.2857142857142858,1.2857142857142858,0.3,10,10,100,1.0,1.3051031249425709,2,0.59,2,20.5,31.0,1.2678571428571428,1.2857142857142858,0.4166666666666667,0,1,0.4119296665647141,1
1b60fb0c,train,test,0,10,10,100,1.0,0.8931734583778568,1,0.69,1,31.0,31.0,1.25,1.25,0.29444444444444445,10,10,100,1.0,1.2786277260598742,2,0.6,2,20.0,31.0,1.25,1.25,0.38333333333333336,0,1,0.3854542676820174,1
1bfc4729,train,train,0,10,10,100,1.0,0.16144054254182066,2,0.98,2,1.0,1.0,1.0,1.0,0.044444444444444446,10,10,100,1.0,1.5188455359952018,2,0.48,2,26.0,26.0,2.0,2.0,0.34444444444444444,0,0,1.3574049934533812,0
1bfc4729,train,train,1,10,10,100,1.0,0.16144054254182066,2,0.98,2,1.0,1.0,1.0,1.0,0.044444444444444446,10,10,100,1.0,1.5188455359952018,2,0.48,2,26.0,26.0,2.0,2.0,0.34444444444444444,0,0,1.3574049934533812,0
1bfc4729,train,test,0,10,10,100,1.0,0.16144054254182066,2,0.98,2,1.0,1.0,1.0,1.0,0.044444444444444446,10,10,100,1.0,1.5188455359952018,2,0.48,2,26.0,26.0,2.0,2.0,0.34444444444444444,0,0,1.3574049934533812,0
1c786137,train,train,0,23,21,483,1.0952380952380953,2.4083818290558185,5,0.2546583850931677,139,2.5899280575539567,32.0,1.3422062350119903,4.0,0.7678958785249458,6,8,48,1.3333333333333333,2.077368167875317,4,0.3333333333333333,13,2.4615384615384617,11.0,1.323076923076923,2.0,0.6951219512195121,-435,-126,-0.33101366118050146,-1
1c786137,train,train,1,13,16,208,1.2307692307692308,2.149772781288809,4,0.3557692307692308,48,2.7916666666666665,20.0,1.3173611111111112,2.5,0.6976744186046512,5,3,15,1.6666666666666667,1.9898980954642873,3,0.26666666666666666,8,1.375,3.0,1.125,2.0,0.7727272727272727,-193,-40,-0.1598746858245219,-1
1c786137,train,train,2,17,18,306,1.0588235294117647,2.219707252081956,4,0.34967320261437906,77,2.5844155844155843,40.0,1.3987012987012988,4.0,0.7019064124783362,8,10,80,1.25,1.942835714654167,3,0.3375,18,2.9444444444444446,9.0,1.5277777777777777,4.0,0.7394366197183099,-226,-59,-0.2768715374277888,-1
1c786137,train,test,0,17,16,272,1.0625,2.1957128747182044,4,0.2610294117647059,65,3.0923076923076924,38.0,1.2835897435897436,2.5,0.7162426614481409,8,9,72,1.125,1.929548594379067,3,0.2777777777777778,17,3.0588235294117645,19.0,1.2352941176470589,2.0,0.7559055118110236,-200,-48,-0.2661642803391375,-1
1caeab9d,train,train,0,5,10,50,2.0,1.1754312795575996,3,0.76,3,4.0,4.0,1.0,1.0,0.25882352941176473,5,10,50,2.0,1.1754312795575996,3,0.76,3,4.0,4.0,1.0,1.0,0.2823529411764706,0,0,0.0,0
1caeab9d,train,train,1,10,10,100,1.0,0.965370295858088,3,0.82,3,6.0,6.0,1.5,1.5,0.1388888888888889,10,10,100,1.0,0.965370295858088,3,0.82,3,6.0,6.0,1.5,1.5,0.13333333333333333,0,0,0.0,0
1caeab9d,train,train,2,5,10,50,2.0,0.7195563653739032,3,0.88,3,2.0,2.0,2.0,2.0,0.2,5,10,50,2.0,0.7195563653739032,3,0.88,3,2.0,2.0,2.0,2.0,0.21176470588235294,0,0,0.0,0
1caeab9d,train,test,0,10,10,100,1.0,0.8475846798245739,3,0.85,3,5.0,5.0,1.0,1.0,0.17222222222222222,10,10,100,1.0,0.8475846798245739,3,0.85,3,5.0,5.0,1.0,1.0,0.18333333333333332,0,0,0.0,0
1cf80156,train,train,0,10,12,120,1.2,0.38431154412649704,1,0.925,1,9.0,9.0,1.0,1.0,0.09174311926605505,4,4,16,1.0,0.9886994082884974,1,0.4375,1,9.0,9.0,1.0,1.0,0.5,-104,0,0.6043878641620004,0
1cf80156,train,train,1,11,12,132,1.0909090909090908,0.32984607020714635,1,0.9393939393939394,1,8.0,8.0,1.6666666666666667,1.6666666666666667,0.07468879668049792,5,3,15,1.6666666666666667,0.9967916319816366,1,0.4666666666666667,1,8.0,8.0,1.6666666666666667,1.6666666666666667,0.5,-117,0,0.6669455617744902,0
1cf80156,train,train,2,12,12,144,1.0,0.3095434291503252,1,0.9444444444444444,1,8.0,8.0,1.6666666666666667,1.6666666666666667,0.06818181818181818,3,5,15,1.6666666666666667,0.9967916319816366,1,0.4666666666666667,1,8.0,8.0,1.6666666666666667,1.6666666666666667,0.5454545454545454,-129,0,0.6872482028313114,0
1cf80156,train,test,0,12,12,144,1.0,0.3893256144515589,1,0.9236111111111112,1,11.0,11.0,1.5,1.5,0.09090909090909091,4,6,24,1.5,0.9949848281859701,1,0.5416666666666666,1,11.0,11.0,1.5,1.5,0.34210526315789475,-120,0,0.6056592137344112,0
1e0a9b12,train,train,0,4,4,16,1.0,1.4966407621868583,4,0.6875,5,1.0,1.0,1.0,1.0,0.5833333333333334,4,4,16,1.0,1.4966407621868583,4,0.6875,4,1.25,2.0,1.25,2.0,0.375,0,-1,0.0,0
1e0a9b12,train,train,1,6,6,36,1.0,1.187679853670746,4,0.7777777777777778,5,1.6,3.0,1.6,3.0,0.3,6,6,36,1.0,1.187679853670746,4,0.7777777777777778,4,2.0,3.0,2.0,3.0,0.23333333333333334,0,-1,0.0,0
1e0a9b12,train,train,2,5,5,25,1.0,1.371314688649721,4,0.72,6,1.1666666666666667,2.0,1.1666666666666667,2.0,0.525,5,5,25,1.0,1.371314688649721,4,0.72,4,1.75,3.0,1.75,3.0,0.35,0,-2,0.0,0
1e0a9b12,train,test,0,5,5,25,1.0,1.7336606896881859,5,0.64,8,1.125,2.0,1.125,2.0,0.6,5,5,25,1.0,1.7336606896881859,5,0.64,5,1.8,3.0,1.8,3.0,0.35,0,-3,0.0,0
1e32b0e9,train,train,0,17,17,289,1.0,1.063581981204475,2,0.7197231833910035,5,16.2,64.0,1.4,3.0,0.3088235294117647,17,17,289,1.0,1.1915757669372105,2,0.6228373702422145,13,8.384615384615385,64.0,1.1538461538461537,3.0,0.43014705882352944,0,8,0.12799378573273557,0
1e32b0e9,train,train,1,17,17,289,1.0,1.0759275848248244,2,0.7162629757785467,6,13.666666666666666,64.0,1.3333333333333333,2.0,0.3014705882352941,17,17,289,1.0,1.2714972899272543,2,0.4982698961937716,14,10.357142857142858,64.0,1.1428571428571428,2.0,0.4632352941176471,0,8,0.19556970510242988,0
1e32b0e9,train,train,2,17,17,289,1.0,0.9670338360971924,2,0.7439446366782007,6,12.333333333333334,64.0,1.0,1.0,0.29411764705882354,17,17,289,1.0,1.0927461745549103,2,0.6539792387543253,14,7.142857142857143,64.0,1.0714285714285714,1.5,0.4852941176470588,0,8,0.1257123384577179,0
1e32b0e9,train,test,0,17,17,289,1.0,1.0759275848248244,2,0.7162629757785467,7,11.714285714285714,64.0,1.2857142857142858,2.0,0.3161764705882353,17,17,289,1.0,1.2628465483047113,2,0.5294117647058824,19,7.157894736842105,64.0,1.3157894736842106,3.0,0.5147058823529411,0,12,0.1869189634798869,0
1f0c79e5,train,train,0,9,9,81,1.0,0.3238320876294287,2,0.9506172839506173,2,2.0,3.0,1.0,1.0,0.06944444444444445,9,9,81,1.0,0.7412466905234424,1,0.7901234567901234,1,17.0,17.0,1.1666666666666667,1.1666666666666667,0.1527777777777778,0,-1,0.41741460289401366,-1
1f0c79e5,train,train,1,9,9,81,1.0,0.3238320876294287,2,0.9506172839506173,2,2.0,3.0,1.0,1.0,0.06944444444444445,9,9,81,1.0,0.8063495153650777,1,0.7530864197530864,1,20.0,20.0,1.1428571428571428,1.1428571428571428,0.18055555555555555,0,-1,0.482517427735649,-1
1f0c79e5,train,train,2,9,9,81,1.0,0.33315168642157034,2,0.9506172839506173,2,2.0,2.0,1.0,1.0,0.08333333333333333,9,9,81,1.0,0.876716288999464,1,0.7037037037037037,1,24.0,24.0,1.0,1.0,0.19444444444444445,0,-1,0.5435646025778936,-1
1f0c79e5,train,train,3,9,9,81,1.0,0.3238320876294287,2,0.9506172839506173,2,2.0,3.0,1.0,1.0,0.06944444444444445,9,9,81,1.0,0.9751190649408661,1,0.5925925925925926,1,33.0,33.0,1.0,1.0,0.2222222222222222,0,-1,0.6512869773114374,-1
1f0c79e5,train,test,0,9,9,81,1.0,0.3238320876294287,2,0.9506172839506173,2,2.0,3.0,1.0,1.0,0.06944444444444445,9,9,81,1.0,0.876716288999464,1,0.7037037037037037,1,24.0,24.0,1.0,1.0,0.1527777777777778,0,-1,0.5528842013700352,-1
1f642eb9,train,train,0,10,10,100,1.0,0.6404534362146306,4,0.89,4,2.75,8.0,1.25,2.0,0.11666666666666667,10,10,100,1.0,0.7043570314702626,4,0.89,7,1.5714285714285714,5.0,1.0714285714285714,1.5,0.14444444444444443,0,3,0.06390359525563205,0
1f642eb9,train,train,1,10,10,100,1.0,1.0002801245235569,6,0.8,6,3.3333333333333335,15.0,1.1111111111111112,1.6666666666666667,0.17222222222222222,10,10,100,1.0,1.1541209043760985,6,0.8,11,1.8181818181818181,10.0,1.0606060606060606,1.6666666666666667,0.23333333333333334,0,5,0.15384077985254163,0
1f642eb9,train,train,2,10,10,100,1.0,1.0578358093735354,6,0.79,7,3.0,15.0,1.0952380952380953,1.6666666666666667,0.18888888888888888,10,10,100,1.0,1.2185761485850053,6,0.79,13,1.6153846153846154,9.0,1.0512820512820513,1.6666666666666667,0.25555555555555554,0,6,0.1607403392114699,0
1f642eb9,train,test,0,10,10,100,1.0,1.1584305534396506,7,0.77,8,2.875,16.0,1.0,1.0,0.2,10,10,100,1.0,1.3531373033098424,7,0.77,15,1.5333333333333334,9.0,1.0,1.0,0.2833333333333333,0,7,0.19470674987019176,0
1f85a75f,train,train,0,30,30,900,1.0,0.6754508504020084,3,0.8844444444444445,83,1.2530120481927711,12.0,1.0803212851405624,2.0,0.20344827586206896,5,3,15,1.6666666666666667,0.7219280948873623,1,0.2,1,12.0,12.0,1.6666666666666667,1.6666666666666667,0.36363636363636365,-885,-82,0.04647724448535395,-2
1f85a75f,train,train,1,30,30,900,1.0,0.3341865265378466,2,0.9455555555555556,35,1.4,6.0,1.1857142857142857,2.0,0.09367816091954023,3,3,9,1.0,0.9182958340544896,1,0.3333333333333333,1,6.0,6.0,1.0,1.0,0.5,-891,-34,0.584109307516643,-1
1f85a75f,train,test,0,30,30,900,1.0,0.9234576901978819,4,0.8422222222222222,103,1.3786407766990292,12.0,1.1407766990291262,3.0,0.2649425287356322,4,4,16,1.0,0.8112781244591328,1,0.25,1,12.0,12.0,1.0,1.0,0.4166666666666667,-884,-102,-0.1121795657387491,-3
1f876c06,train,train,0,10,10,100,1.0,0.4225426691977456,3,0.94,6,1.0,1.0,1.0,1.0,0.10555555555555556,10,10,100,1.0,0.7587536638759602,3,0.87,3,4.333333333333333,5.0,1.0,1.0,0.2611111111111111,0,-3,0.33621099467821464,0
1f876c06,train,train,1,10,10,100,1.0,0.5621791902022728,4,0.92,8,1.0,1.0,1.0,1.0,0.14444444444444443,10,10,100,1.0,1.0319205161786238,4,0.82,4,4.5,6.0,1.0,1.0,0.36666666666666664,0,-4,0.469741325976351,0
1f876c06,train,train,2,10,10,100,1.0,0.5621791902022728,4,0.92,8,1.0,1.0,1.0,1.0,0.14444444444444443,10,10,100,1.0,1.0802884732050744,4,0.81,4,4.75,5.0,1.0,1.0,0.36666666666666664,0,-4,0.5181092830028016,0
1f876c06,train,test,0,10,10,100,1.0,0.7011884030780174,5,0.9,10,1.0,1.0,1.0,1.0,0.18333333333333332,10,10,100,1.0,1.3428200302691993,5,0.76,5,4.8,7.0,1.0,1.0,0.4722222222222222,0,-5,0.6416316271911818,0
1fad071e,train,train,0,9,9,81,1.0,1.1730125852957602,2,0.7037037037037037,9,2.6666666666666665,4.0,1.0,1.0,0.3194444444444444,1,5,5,5.0,0.9709505944546686,1,0.6,1,2.0,2.0,2.0,2.0,0.25,-76,-8,-0.20206199084109167,-1
1fad071e,train,train,1,9,9,81,1.0,1.3105673797344792,2,0.6296296296296297,12,2.5,4.0,1.0,1.0,0.4027777777777778,1,5,5,5.0,0.7219280948873623,1,0.2,1,4.0,4.0,4.0,4.0,0.25,-76,-11,-0.5886392848471169,-1
1fad071e,train,train,2,9,9,81,1.0,1.3529719602561368,2,0.6049382716049383,11,2.909090909090909,4.0,1.0,1.0,0.375,1,5,5,5.0,0.7219280948873623,1,0.2,1,4.0,4.0,4.0,4.0,0.25,-76,-10,-0.6310438653687744,-1
1fad071e,train,test,0,9,9,81,1.0,1.342366442108526,2,0.6172839506172839,10,3.1,4.0,1.0,1.0,0.375,1,5,5,5.0,0.9709505944546686,1,0.4,1,3.0,3.0,3.0,3.0,0.25,-76,-9,-0.3714158476538574,-1
2013d3e2,train,train,0,10,10,100,1.0,1.2554312795575997,4,0.76,10,2.4,8.0,1.4,2.0,0.26666666666666666,3,3,9,1.0,2.197159723424149,4,0.3333333333333333,5,1.2,2.0,1.0,1.0,0.8333333333333334,-91,-5,0.9417284438665494,0
2013d3e2,train,train,1,10,10,100,1.0,1.1863137138648348,5,0.8,17,1.1764705882352942,4.0,1.0,1.0,0.28888888888888886,3,3,9,1.0,2.2810361125534233,5,0.4444444444444444,5,1.0,1.0,1.0,1.0,0.8333333333333334,-91,-12,1.0947223986885886,0
2013d3e2,train,test,0,10,10,100,1.0,1.0263137138648348,3,0.8,9,2.2222222222222223,4.0,1.8888888888888888,2.0,0.2222222222222222,3,3,9,1.0,1.836591668108979,3,0.4444444444444444,3,1.6666666666666667,2.0,1.6666666666666667,2.0,0.5833333333333334,-91,-6,0.8102779542441441,0
2204b7a8,train,train,0,10,10,100,1.0,1.1064960594405435,3,0.77,5,4.6,10.0,4.6,10.0,0.17777777777777778,10,10,100,1.0,1.0076975753030093,2,0.77,5,4.6,10.0,4.6,10.0,0.17777777777777778,0,0,-0.09879848413753423,-1
2204b7a8,train,train,1,10,10,100,1.0,1.1917601481809736,3,0.75,7,3.5714285714285716,10.0,3.5714285714285716,10.0,0.2222222222222222,10,10,100,1.0,1.0609895084579333,2,0.75,7,3.5714285714285716,10.0,3.5714285714285716,10.0,0.2222222222222222,0,0,-0.13077063972304037,-1
2204b7a8,train,train,2,10,10,100,1.0,1.2293773301885602,3,0.74,8,3.25,10.0,3.25,10.0,0.24444444444444444,10,10,100,1.0,1.0867463724926179,2,0.74,8,3.25,10.0,3.25,10.0,0.24444444444444444,0,0,-0.14263095769594236,-1
2204b7a8,train,test,0,10,10,100,1.0,1.3278568658191199,3,0.71,11,2.6363636363636362,10.0,2.6363636363636362,10.0,0.29444444444444445,10,10,100,1.0,1.158472456497058,2,0.71,9,3.2222222222222223,11.0,1.8888888888888888,5.0,0.2833333333333333,0,-2,-0.16938440932206178,-1
22168020,train,train,0,10,10,100,1.0,0.4689955935892812,1,0.9,1,10.0,10.0,1.6,1.6,0.17777777777777778,10,10,100,1.0,0.7601675029619657,1,0.78,1,22.0,22.0,1.6,1.6,0.14444444444444443,0,0,0.29117190937268445,0
22168020,train,train,1,10,10,100,1.0,0.7943095546405661,2,0.84,2,8.0,8.0,1.5,1.5,0.24444444444444444,10,10,100,1.0,1.1354508105601309,2,0.72,2,14.0,14.0,1.5,1.5,0.2,0,0,0.3411412559195648,0
22168020,train,train,2,10,10,100,1.0,0.85847073649916,2,0.82,2,9.0,10.0,1.55,1.6,0.2833333333333333,10,10,100,1.0,1.2897515445864547,2,0.64,2,18.0,22.0,1.55,1.6,0.20555555555555555,0,0,0.43128080808729474,0
22168020,train,test,0,10,10,100,1.0,1.1061447090189016,3,0.78,3,7.333333333333333,8.0,1.4444444444444444,1.5,0.3277777777777778,10,10,100,1.0,1.4977968115985956,3,0.64,3,12.0,14.0,1.4444444444444444,1.5,0.2722222222222222,0,0,0.39165210257969396,0
22233c11,train,train,0,10,10,100,1.0,0.24229218908241482,1,0.96,2,2.0,2.0,1.0,1.0,0.08888888888888889,10,10,100,1.0,0.48217919020227284,2,0.92,6,1.3333333333333333,2.0,1.0,1.0,0.17777777777777778,0,4,0.23988700111985803,1
22233c11,train,train,1,10,10,100,1.0,0.4021791902022728,1,0.92,1,8.0,8.0,1.0,1.0,0.08888888888888889,10,10,100,1.0,0.7221707506876511,2,0.86,3,4.666666666666667,8.0,1.3333333333333333,2.0,0.15555555555555556,0,2,0.31999156048537836,1
22233c11,train,train,2,10,10,100,1.0,0.14144054254182067,1,0.98,1,2.0,2.0,1.0,1.0,0.044444444444444446,10,10,100,1.0,0.28229218908241477,2,0.96,3,1.3333333333333333,2.0,1.0,1.0,0.08888888888888889,0,2,0.1408516465405941,1
22233c11,train,test,0,10,10,100,1.0,0.6800770457282799,1,0.82,1,18.0,18.0,1.0,1.0,0.13333333333333333,10,10,100,1.0,1.0582741989496856,2,0.74,3,8.666666666666666,18.0,1.5,2.0,0.17777777777777778,0,2,0.3781971532214057,1
2281f1f4,train,train,0,10,10,100,1.0,0.28639695711595625,1,0.95,5,1.0,1.0,1.0,1.0,0.07777777777777778,10,10,100,1.0,0.6092592814269933,2,0.89,11,1.0,1.0,1.0,1.0,0.2,0,6,0.322862324311037,1
2281f1f4,train,train,1,10,10,100,1.0,0.36592365090022316,1,0.93,6,1.1666666666666667,2.0,1.1666666666666667,2.0,0.10555555555555556,10,10,100,1.0,0.8818673428076076,2,0.81,15,1.2666666666666666,2.0,1.2666666666666666,2.0,0.3388888888888889,0,9,0.5159436919073844,1
2281f1f4,train,train,2,10,10,100,1.0,0.43646981706410287,1,0.91,6,1.5,2.0,1.5,2.0,0.11666666666666667,10,10,100,1.0,1.12785686581912,2,0.71,15,1.9333333333333333,4.0,1.5333333333333334,2.0,0.39444444444444443,0,9,0.6913870487550171,1
2281f1f4,train,test,0,10,10,100,1.0,0.4689955935892812,1,0.9,8,1.25,2.0,1.25,2.0,0.13333333333333333,10,10,100,1.0,1.236160254373812,2,0.65,24,1.4583333333333333,4.0,1.3333333333333333,2.0,0.49444444444444446,0,16,0.7671646607845307,1
228f6490,train,train,0,10,10,100,1.0,1.5182745765666783,4,0.55,8,5.625,21.0,1.3333333333333335,2.0,0.36666666666666664,10,10,100,1.0,1.5182745765666783,4,0.55,8,5.625,21.0,1.3333333333333335,2.0,0.3,0,0,0.0,0
228f6490,train,train,1,10,10,100,1.0,1.8030741894285698,4,0.48,7,7.428571428571429,16.0,1.3214285714285714,2.0,0.4222222222222222,10,10,100,1.0,1.8030741894285698,4,0.48,7,7.428571428571429,16.0,1.3214285714285714,2.0,0.32222222222222224,0,0,0.0,0
228f6490,train,train,2,10,10,100,1.0,1.7516917581852685,4,0.44,8,7.0,20.0,1.375,2.0,0.4222222222222222,10,10,100,1.0,1.7516917581852685,4,0.44,8,7.0,20.0,1.375,2.0,0.3388888888888889,0,0,0.0,0
228f6490,train,test,0,10,10,100,1.0,1.6478288445642912,4,0.47,10,5.3,21.0,1.3833333333333333,3.0,0.43333333333333335,10,10,100,1.0,1.6478288445642912,4,0.47,10,5.3,21.0,1.3833333333333333,3.0,0.35555555555555557,0,0,0.0,0
22eb0ac0,train,train,0,10,10,100,1.0,0.5621791902022728,4,0.92,8,1.0,1.0,1.0,1.0,0.13333333333333333,10,10,100,1.0,0.88211674515183,4,0.84,7,2.2857142857142856,10.0,2.2857142857142856,10.0,0.2111111111111111,0,-1,0.3199375549495572,0
22eb0ac0,train,train,1,10,10,100,1.0,0.7011884030780174,5,0.9,10,1.0,1.0,1.0,1.0,0.15555555555555556,10,10,100,1.0,1.3244750802318295,5,0.74,8,3.25,10.0,3.25,10.0,0.3111111111111111,0,-2,0.623286677153812,0
22eb0ac0,train,train,2,10,10,100,1.0,0.5821791902022728,5,0.92,8,1.0,1.0,1.0,1.0,0.13333333333333333,10,10,100,1.0,0.5821791902022728,5,0.92,8,1.0,1.0,1.0,1.0,0.13333333333333333,0,0,0.0,0
22eb0ac0,train,test,0,10,10,100,1.0,0.7011884030780174,5,0.9,10,1.0,1.0,1.0,1.0,0.15555555555555556,10,10,100,1.0,1.3244750802318292,5,0.74,8,3.25,10.0,3.25,10.0,0.3111111111111111,0,-2,0.6232866771538118,0
234bbc79,train,train,0,3,9,27,3.0,1.3823449086093342,3,0.6666666666666666,6,1.5,2.0,1.3333333333333333,2.0,0.5714285714285714,3,7,21,2.3333333333333335,1.3787834934861753,2,0.5714285714285714,3,3.0,3.0,1.6666666666666667,3.0,0.53125,-6,-3,-0.003561415123158884,-1
234bbc79,train,train,1,3,11,33,3.6666666666666665,1.5259851614790432,4,0.6666666666666666,7,1.5714285714285714,4.0,1.2142857142857142,2.0,0.46153846153846156,3,9,27,3.0,1.602316558505552,3,0.5925925925925926,3,3.6666666666666665,5.0,2.0,3.0,0.42857142857142855,-6,-4,0.07633139702650893,-1
234bbc79,train,train,2,3,11,33,3.6666666666666665,1.5637158432316653,4,0.6666666666666666,7,1.5714285714285714,3.0,1.5714285714285714,3.0,0.4807692307692308,3,9,27,3.0,1.6158175946759328,3,0.5925925925925926,3,3.6666666666666665,4.0,2.0,3.0,0.47619047619047616,-6,-4,0.05210175144426743,-1
