task_id,pair_type,pair_idx,grid_type,matrix_cluster,distance_to_centroid
e78887d1,train,0,output,0,4.571315706858278
b7f8a4d8,train,1,output,0,4.574053571017846
3391f8c0,test,0,input,0,4.577326331066948
dc2e9a9d,test,0,input,0,4.57759135362584
a680ac02,train,0,input,0,4.581859764689872
a680ac02,train,1,input,0,4.581859764689872
c444b776,train,1,output,0,4.582136550943952
3391f8c0,test,0,output,0,4.583054274951722
bcb3040b,train,0,output,0,4.583981058596521
228f6490,train,2,input,0,4.594341415398545
d5c634a2,train,2,input,0,4.595658372305764
4acc7107,train,1,output,0,4.601428710592569
5117e062,train,1,input,0,4.606912233371135
67636eac,test,0,input,0,4.607175747355353
50cb2852,train,2,output,0,4.60915302472117
5117e062,test,0,input,0,4.610094971940495
f35d900a,train,0,output,0,4.610108451215616
f35d900a,train,1,output,0,4.610108451215616
4e7e0eb9,train,2,input,0,4.610523857894169
0bb8deee,train,2,input,0,4.611826491824728
0a2355a6,train,1,input,0,4.616965200017737
d5d6de2d,test,0,input,0,4.62522655988061
09c534e7,train,2,output,0,4.6269753503805875
a61ba2ce,train,0,input,0,4.628720674274274
a61ba2ce,train,1,input,0,4.628720674274274
a61ba2ce,test,0,input,0,4.628720674274274
7f4411dc,train,0,output,0,4.629710823845367
09c534e7,train,0,output,0,4.633022164543943
7d1f7ee8,train,2,output,0,4.633302655806779
256b0a75,train,2,input,0,4.639453709854489
256b0a75,train,0,input,0,4.640250022891301
256b0a75,train,1,input,0,4.640250022891301
256b0a75,test,0,input,0,4.640250022891301
845d6e51,train,2,output,0,4.641166266333044
6c434453,test,0,output,0,4.642265420985726
505fff84,train,4,input,0,4.643747444984439
7f4411dc,train,0,input,0,4.64412823543718
d364b489,test,0,output,0,4.64467797947523
228f6490,train,0,output,0,4.646103450661349
4acc7107,train,3,input,0,4.646790793562864
782b5218,test,0,input,0,4.648105144147813
2dd70a9a,test,0,output,0,4.650441970216061
00dbd492,test,0,input,0,4.651013442233944
ae58858e,train,3,input,0,4.653446461951953
9edfc990,test,0,input,0,4.654350123016516
8cb8642d,train,2,output,0,4.656500849013772
6e82a1ae,train,0,input,0,4.656859153542093
6e82a1ae,train,1,input,0,4.661146603935685
705a3229,test,0,output,0,4.664830378387277
ae4f1146,train,3,input,0,4.6660315229114815
9720b24f,train,2,input,0,4.6676915066999385
aab50785,train,4,input,0,4.668574587515065
868de0fa,test,0,input,0,4.669244370567191
7e0986d6,train,1,output,0,4.6702839107088865
d0f5fe59,test,0,input,0,4.671237983171551
ef135b50,train,0,input,0,4.671729851632446
4b6b68e5,test,0,output,0,4.675354049236026
45737921,train,2,input,0,4.67555889221913
45737921,train,2,output,0,4.67555889221913
ae4f1146,train,2,input,0,4.676413245184509
845d6e51,train,2,input,0,4.677243248190465
4612dd53,train,2,input,0,4.677601218346329
7bb29440,train,1,input,0,4.677689174491794
e9bb6954,train,0,input,0,4.682836270777039
337b420f,train,0,input,0,4.684631277478037
d0f5fe59,train,1,input,0,4.686040956553816
e76a88a6,train,0,output,0,4.687616623757207
0d87d2a6,train,2,output,0,4.687891610356712
55059096,train,0,input,0,4.689703127786323
55059096,train,2,input,0,4.689703127786323
55059096,test,0,input,0,4.689703127786323
ac0c5833,train,2,output,0,4.689703127786323
456873bc,train,2,output,0,4.692578854386518
50f325b5,train,3,input,0,4.697938335559909
50f325b5,train,3,output,0,4.698012784911013
e1d2900e,train,1,output,0,4.6990210353994755
ff28f65a,train,6,input,0,4.699464873351535
fafd9572,train,0,output,0,4.701277110272145
12eac192,train,1,output,0,4.701593908531563
4612dd53,train,0,input,0,4.701803932192512
1990f7a8,train,0,input,0,4.70527994839888
ae4f1146,train,0,input,0,4.706366917107393
1990f7a8,test,0,input,0,4.707572045929015
e2092e0c,train,0,output,0,4.709047212822726
db93a21d,test,0,input,0,4.710035356128349
e1d2900e,test,0,output,0,4.710090951215946
c658a4bd,train,0,input,0,4.7129461945654105
b775ac94,train,2,output,0,4.7139965916644675
d017b73f,test,0,input,0,4.71440638985715
fcb5c309,test,0,input,0,4.717566043055093
1c0d0a4b,train,2,input,0,4.72130254827073
50cb2852,train,1,output,0,4.724735232307369
1b8318e3,train,0,output,0,4.7258290362123905
1be83260,train,1,input,0,4.727100876775276
358ba94e,train,3,input,0,4.7305131528405955
7d18a6fb,train,2,output,0,4.735267635198064
7d18a6fb,train,0,output,0,4.738540783305702
72322fa7,train,1,output,0,4.739445724135386
e99362f0,train,4,input,0,4.739497926766705
505fff84,test,0,input,0,4.740432128707149
4e7e0eb9,train,2,output,0,4.741223566356586
ae4f1146,train,1,input,0,4.741243461400319
e9bb6954,test,0,input,0,4.744375516442833
321b1fc6,train,0,input,0,4.74547812148364
75b8110e,train,1,input,0,4.746184832809067
e50d258f,train,0,input,0,4.747184473761477
e76a88a6,train,1,output,0,4.747538814211143
9a4bb226,test,0,input,0,4.748784595061022
9a4bb226,train,0,input,0,4.748887756104258
b775ac94,test,0,input,0,4.751359572201703
5ad4f10b,train,0,input,0,4.753266009621059
ad7e01d0,train,0,output,0,4.754982226306639
4258a5f9,train,0,output,0,4.756191713093094
6c434453,test,0,input,0,4.760885681379651
1b8318e3,train,0,input,0,4.76430181125132
95990924,train,2,input,0,4.76430181125132
e1d2900e,train,1,input,0,4.76430181125132
e1d2900e,test,0,input,0,4.76430181125132
e99362f0,train,0,input,0,4.765002732226119
8cb8642d,test,0,output,0,4.767977013001159
868de0fa,train,4,output,0,4.768654957403819
0692e18c,train,1,output,0,4.770135316414668
281123b4,train,0,input,0,4.772328495044865
d94c3b52,train,0,output,0,4.7744078663885166
7d18a6fb,test,0,output,0,4.774892467351123
5751f35e,test,0,input,0,4.776800174634956
516b51b7,train,1,output,0,4.778454730021115
42a50994,train,0,input,0,4.778500565223917
42a50994,train,0,output,0,4.778500565223917
3aa6fb7a,test,0,output,0,4.781012274829592
d364b489,train,0,output,0,4.781302789592138
3aa6fb7a,test,0,input,0,4.782681507194855
c0f76784,train,0,output,0,4.782734609349122
c0f76784,train,1,output,0,4.782734609349122
c0f76784,test,0,output,0,4.782734609349122
3eda0437,train,1,input,0,4.783924369593121
93c31fbe,test,0,input,0,4.783956552728836
c658a4bd,test,0,input,0,4.7858868225628015
1a6449f1,train,1,input,0,4.78803690507301
7e02026e,train,0,input,0,4.792812137979567
12eac192,train,1,input,0,4.793770860775211
d22278a0,test,0,output,0,4.794456112998677
321b1fc6,train,1,input,0,4.795248905755336
97a05b5b,train,0,input,0,4.796272294540212
6350f1f4,train,0,input,0,4.800130799886198
be03b35f,train,0,input,0,4.800477266930218
be03b35f,train,1,input,0,4.800477266930218
be03b35f,test,0,input,0,4.800477266930218
e76a88a6,train,0,input,0,4.801939555178451
337b420f,train,1,input,0,4.8024003981059264
44d8ac46,train,1,output,0,4.805536982759712
321b1fc6,test,0,output,0,4.807352021288865
9c56f360,train,2,input,0,4.8139928495622115
2faf500b,train,0,input,0,4.814294964107977
5bd6f4ac,test,0,input,0,4.817362820651288
d94c3b52,train,0,input,0,4.820582512530687
5b526a93,test,0,output,0,4.821127891592155
5a719d11,train,2,input,0,4.8243137004016
0607ce86,train,0,input,0,4.8269958493213805
8ee62060,train,0,input,0,4.830553443370135
8ee62060,train,1,output,0,4.831669899726395
f8be4b64,test,0,input,0,4.835976899146082
337b420f,test,1,input,0,4.8374760125978185
7e0986d6,train,1,input,0,4.839812157532394
44d8ac46,test,0,output,0,4.840312551934745
44d8ac46,train,0,output,0,4.84060034453781
c64f1187,test,0,input,0,4.841066794891609
d5c634a2,train,0,input,0,4.841768983986823
d5c634a2,train,1,input,0,4.841768983986823
47c1f68c,test,0,output,0,4.843883493846518
337b420f,train,3,input,0,4.844295096573094
aab50785,train,1,input,0,4.8444783034121635
31adaf00,train,1,input,0,4.847666206226119
b775ac94,train,1,input,0,4.848995822105642
3e980e27,train,0,output,0,4.853996661990682
ea9794b1,train,4,input,0,4.855038061820894
6cdd2623,train,2,input,0,4.855421009439959
e76a88a6,train,1,input,0,4.8627364165973805
337b420f,test,0,input,0,4.863177303171098
1990f7a8,train,0,output,0,4.866874417742772
8f2ea7aa,train,2,output,0,4.867259600613981
1990f7a8,test,0,output,0,4.869090446160019
45737921,train,1,input,0,4.871322217334242
00d62c1b,test,0,input,0,4.873917301341157
fafd9572,train,0,input,0,4.875174090739393
47c1f68c,train,0,output,0,4.877076137588757
212895b5,train,0,output,0,4.877275102339848
84db8fc4,train,0,input,0,4.877838477146719
2697da3f,train,1,output,0,4.87845811956128
55059096,train,2,output,0,4.879284152922247
ddf7fa4f,train,1,output,0,4.8823632883217964
2697da3f,test,0,output,0,4.8827923596284535
8b28cd80,test,0,output,0,4.883971504502941
8b28cd80,train,2,output,0,4.8842155474628814
55059096,test,0,output,0,4.884789555402685
456873bc,test,0,output,0,4.888900363844767
9720b24f,test,0,input,0,4.891507197095479
e5062a87,train,0,input,0,4.894511421245292
c6e1b8da,test,0,output,0,4.897530042048042
54db823b,train,2,output,0,4.8981613528397645
9a4bb226,train,1,input,0,4.902508953451029
c6e1b8da,test,0,input,0,4.906109428475422
50cb2852,train,1,input,0,4.910433976652495
e41c6fd3,test,0,output,0,4.912745022307217
d19f7514,test,0,input,0,4.913086382630172
7e02026e,train,0,output,0,4.914283374662079
5bd6f4ac,train,3,input,0,4.914444962046687
55059096,train,0,output,0,4.916395863075193
a68b268e,train,1,input,0,4.916413789275177
47c1f68c,train,1,output,0,4.91870661580088
1f85a75f,train,1,input,0,4.918794447988122
72ca375d,test,0,input,0,4.920126732795607
ddf7fa4f,train,0,output,0,4.92111878523171
1caeab9d,train,0,input,0,4.921924924338953
b1fc8b8e,train,0,output,0,4.923959682406741
b1fc8b8e,train,1,output,0,4.923959682406741
b1fc8b8e,test,1,output,0,4.923959682406741
44d8ac46,train,3,output,0,4.924094886230972
6350f1f4,train,0,output,0,4.924555462672733
6350f1f4,train,1,output,0,4.924555462672733
f8ff0b80,test,0,input,0,4.925631726111271
50cb2852,train,2,input,0,4.92569715419435
b7f8a4d8,train,2,output,0,4.928140038834896
88a62173,train,1,input,0,4.9296042581713335
9ddd00f0,train,0,output,0,4.9296042581713335
b1fc8b8e,train,2,output,0,4.9296042581713335
b1fc8b8e,train,3,output,0,4.9296042581713335
b1fc8b8e,train,4,output,0,4.9296042581713335
b1fc8b8e,test,0,output,0,4.9296042581713335
bc1d5164,train,4,input,0,4.9296042581713335
8a004b2b,train,2,input,0,4.930877081396025
6c434453,train,1,input,0,4.937546998738277
4b6b68e5,train,1,output,0,4.937847120646219
72ca375d,train,0,input,0,4.9414811846431235
1e32b0e9,train,2,output,0,4.943277724740341
337b420f,train,2,input,0,4.944281871056887
5521c0d9,test,0,output,0,4.945452800853447
48131b3c,train,2,output,0,4.945700875927163
b230c067,train,0,output,0,4.946214809196838
17b80ad2,test,0,input,0,4.946293188407704
95990924,train,2,output,0,4.94759566850201
2dc579da,test,0,input,0,4.951294097279266
a3325580,train,1,input,0,4.951643628097014
5521c0d9,train,1,output,0,4.955305600482103
5521c0d9,train,0,output,0,4.95549712600223
66f2d22f,train,2,input,0,4.955644980637576
e9ac8c9e,test,0,output,0,4.955877093461986
a64e4611,train,1,input,0,4.956906825612276
810b9b61,test,0,output,0,4.959623612899561
57aa92db,train,2,output,0,4.959954433565202
df8cc377,test,0,input,0,4.961917299265902
1990f7a8,train,1,input,0,4.963262299031193
3b4c2228,train,4,input,0,4.964953665326102
fcb5c309,train,0,input,0,4.965237851638765
228f6490,train,1,input,0,4.967362928672743
f8ff0b80,train,2,input,0,4.97022153572863
b230c067,train,2,output,0,4.970482331384716
ff28f65a,train,2,input,0,4.971366232506931
ff28f65a,test,0,input,0,4.971366232506931
be94b721,train,2,input,0,4.971991779228366
9a4bb226,train,2,input,0,4.972120968659672
be94b721,train,0,input,0,4.973759789011536
b7cb93ac,test,0,input,0,4.9742997079980915
54dc2872,test,0,input,0,4.974416429247389
54dc2872,test,0,output,0,4.974416429247389
32597951,test,0,output,0,4.974562223549603
516b51b7,train,2,output,0,4.97761378361861
0607ce86,train,0,output,0,4.980857062712489
be94b721,train,1,input,0,4.982859330671765
0a2355a6,train,3,output,0,4.983446042220828
4b6b68e5,train,0,input,0,4.984281205083166
45737921,train,1,output,0,4.984494519263644
e50d258f,test,0,input,0,4.9861679576624205
75b8110e,train,3,input,0,4.986337053010639
4938f0c2,train,1,output,0,4.987960860936578
d304284e,test,0,output,0,4.990170861476986
a406ac07,train,2,output,0,4.99022083519342
103eff5b,train,1,output,0,4.990356591511659
f8ff0b80,train,0,input,0,4.991381869843208
9aec4887,train,0,input,0,4.9927660274430705
e41c6fd3,train,1,input,0,4.993176609139753
e41c6fd3,train,1,output,0,4.993176609139753
72ca375d,train,1,input,0,4.99627440651231
4b6b68e5,train,1,input,0,4.9972544078535615
e509e548,train,0,output,0,4.998236946149189
3d31c5b3,train,5,input,0,4.998755313773042
85fa5666,train,0,output,0,4.998835652948083
7d18a6fb,train,1,output,0,4.9998705444778935
ea9794b1,train,2,input,0,5.0005475179269085
3befdf3e,test,0,output,0,5.001952078590174
782b5218,train,1,input,0,5.006709986938087
4938f0c2,train,2,input,0,5.008752051922135
4938f0c2,train,2,output,0,5.008752051922135
f21745ec,test,0,output,0,5.011513768268972
963f59bc,test,0,output,0,5.012510345508658
1caeab9d,train,1,input,0,5.012732825237813
8a004b2b,test,0,input,0,5.014881439993542
f8ff0b80,train,1,input,0,5.015824773927904
be94b721,train,3,input,0,5.015838350042685
f0afb749,train,1,output,0,5.015985592521937
46f33fce,train,1,output,0,5.016450704173902
1990f7a8,train,2,input,0,5.017677195785923
df8cc377,test,0,output,0,5.0199518704623936
d492a647,test,0,input,0,5.021096511244623
b230c067,train,1,output,0,5.021255280273631
868de0fa,train,0,output,0,5.0218709717157575
b457fec5,train,0,output,0,5.026651953001046
46f33fce,train,2,output,0,5.030228165927663
a406ac07,train,1,output,0,5.030851270688291
2281f1f4,train,2,output,0,5.03344253129586
103eff5b,train,0,output,0,5.033684703073427
e78887d1,train,2,output,0,5.034611734871824
46f33fce,test,0,output,0,5.035401055091253
d931c21c,train,0,input,0,5.035884807058198
ac2e8ecf,train,1,output,0,5.036641185602583
d2abd087,train,1,output,0,5.037276383158175
5117e062,train,2,input,0,5.037368590813687
57aa92db,train,1,output,0,5.03916162033421
3b4c2228,train,3,input,0,5.039652553851149
84db8fc4,train,1,input,0,5.0416101250693925
d19f7514,train,0,input,0,5.043896843379458
b60334d2,train,0,output,0,5.044266913389385
913fb3ed,test,0,output,0,5.044405731066886
8fbca751,test,0,input,0,5.044523998977208
3d31c5b3,train,1,input,0,5.0454600034129315
025d127b,train,1,input,0,5.04582324917932
d22278a0,train,2,output,0,5.047015377599845
963f59bc,train,2,output,0,5.048319917322245
7f4411dc,train,1,input,0,5.049099329073128
15663ba9,test,0,input,0,5.049422239960824
ddf7fa4f,train,1,input,0,5.050028438197184
94be5b80,train,0,input,0,5.050208662128419
7f4411dc,train,1,output,0,5.0516407381366255
f25fbde4,test,0,output,0,5.054575926930498
009d5c81,train,3,input,0,5.055166448018577
ea9794b1,train,5,input,0,5.055455075572513
ea9794b1,train,0,input,0,5.056368096680134
b190f7f5,train,1,output,0,5.0587931957464995
44d8ac46,train,0,input,0,5.0601744689712564
5117e062,train,0,input,0,5.060361120707175
1caeab9d,test,0,input,0,5.060723984502315
d5c634a2,train,5,input,0,5.06251883656658
7df24a62,train,2,output,0,5.063673957966998
d364b489,train,1,output,0,5.067502658648915
b230c067,train,0,input,0,5.068265147038171
15660dd6,test,0,output,0,5.0746474014176846
db93a21d,train,2,input,0,5.077692157869283
aab50785,train,0,input,0,5.077751086194107
67636eac,train,1,input,0,5.078688546684862
810b9b61,test,0,input,0,5.081351891337052
ea9794b1,train,1,input,0,5.081989412509413
32597951,test,0,input,0,5.082298684775484
1caeab9d,train,1,output,0,5.083776306631886
5ffb2104,train,1,input,0,5.085644731190049
447fd412,train,1,input,0,5.08688002382122
ddf7fa4f,train,0,input,0,5.0875068595342725
15663ba9,train,0,output,0,5.0911870765817
b230c067,train,2,input,0,5.091951027707491
516b51b7,train,1,input,0,5.094469541631476
a934301b,train,1,output,0,5.0985350394555855
dc2e9a9d,train,2,input,0,5.100698005690681
0a2355a6,train,3,input,0,5.104606264707414
e50d258f,train,1,input,0,5.105302912340525
31adaf00,train,0,input,0,5.10603129340083
3b4c2228,test,1,input,0,5.106725363914128
5521c0d9,train,1,input,0,5.1089980230416785
5521c0d9,train,0,input,0,5.109183787170984
447fd412,test,0,input,0,5.110448106785777
d282b262,train,0,input,0,5.112247339597021
c1d99e64,test,0,input,0,5.1134275243110485
44d8ac46,test,0,input,0,5.113488387376055
8ee62060,train,2,input,0,5.113808452455883
f5c89df1,test,0,output,0,5.114814202264776
1990f7a8,train,1,output,0,5.116715729279758
5521c0d9,test,0,input,0,5.119179560011604
ddf7fa4f,train,2,output,0,5.120422876752088
39a8645d,train,2,input,0,5.122379908676103
6165ea8f,train,1,output,0,5.123226774239542
6165ea8f,train,2,output,0,5.123226774239542
e619ca6e,train,1,input,0,5.12618138351195
3490cc26,train,0,input,0,5.127165573819113
03560426,train,0,input,0,5.130911985550361
c0f76784,train,0,input,0,5.139590533422
c0f76784,train,1,input,0,5.139590533422
c0f76784,test,0,input,0,5.139590533422
66f2d22f,test,0,input,0,5.140070493283725
52fd389e,test,0,input,0,5.140618776030454
44d8ac46,train,3,input,0,5.1412175707704515
b230c067,train,1,input,0,5.141524603815444
db93a21d,train,1,input,0,5.142967057786994
31adaf00,train,1,output,0,5.144826315466132
7df24a62,test,0,output,0,5.145694066760117
31adaf00,train,2,output,0,5.146005017225654
fcb5c309,train,2,input,0,5.146358385385849
15663ba9,train,0,input,0,5.148726734866015
84db8fc4,train,3,input,0,5.152040088227419
705a3229,train,0,output,0,5.154507872353923
e74e1818,test,0,input,0,5.156294819668645
dc1df850,test,0,output,0,5.157106041697238
d2abd087,train,1,input,0,5.157172095469265
dc2e9a9d,train,0,input,0,5.157790285639424
8e2edd66,train,1,output,0,5.158862141968686
4c5c2cf0,test,0,output,0,5.15970852591149
e509e548,train,0,input,0,5.162139916478304
48d8fb45,test,0,input,0,5.16267677641065
4c5c2cf0,train,2,output,0,5.162850180896254
1990f7a8,train,2,output,0,5.169515610420823
447fd412,train,0,output,0,5.17149316963734
9c56f360,train,2,output,0,5.173495268256488
66f2d22f,train,0,input,0,5.175235360589145
93c31fbe,test,0,output,0,5.178943462331662
b457fec5,train,1,output,0,5.1796037008600875
85fa5666,train,1,output,0,5.180390963110626
d0f5fe59,train,0,input,0,5.181448196458687
48d8fb45,train,1,input,0,5.183103340760813
44d8ac46,train,1,input,0,5.187516021329156
868de0fa,train,4,input,0,5.189507997199658
4c5c2cf0,train,0,output,0,5.190569144818487
0bb8deee,train,1,input,0,5.19142134729053
84db8fc4,test,0,input,0,5.195131341464191
e9ac8c9e,test,0,input,0,5.195374737467961
48f8583b,test,0,output,0,5.195505456068184
94be5b80,train,0,output,0,5.195993722331254
1c0d0a4b,train,1,input,0,5.196443753166621
db93a21d,train,0,input,0,5.196879775788451
f5c89df1,train,0,output,0,5.197798431280956
d017b73f,train,2,input,0,5.198320919493806
